Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Acc
 3.383401000000000e+00,-1.168233401789737e+00
 3.400068000000000e+00,-5.044936871459641e+00
 3.416735000000000e+00,-1.009655263079493e+01
 3.433402000000000e+00,-1.712209366094883e+01
 3.450069000000000e+00,-2.671120415976998e+01
 3.466736000000000e+00,-3.903770700319788e+01
 3.483403000000000e+00,-5.384747918498902e+01
 3.500070000000000e+00,-7.058534705384341e+01
 3.516737000000000e+00,-8.831946274722704e+01
 3.533404000000000e+00,-1.024581110443556e+02
 3.550071000000000e+00,-1.019870604729284e+02
 3.566738000000000e+00,-7.498547793229355e+01
 3.583405000000000e+00,-1.319428864898813e+01
 3.600072000000000e+00, 6.955576647934743e+01
 3.616739000000000e+00, 1.398062236017929e+02
 3.633406000000000e+00, 1.722173643931729e+02
 3.650073000000000e+00, 1.669369693780332e+02
 3.666740000000000e+00, 1.374835908805570e+02
 3.683407000000000e+00, 9.444859278739125e+01
 3.700074000000000e+00, 4.690942197189572e+01
 3.716741000000000e+00, 6.168372559054527e+00
 3.733408000000000e+00,-2.105993185214838e+01
 3.750075000000000e+00,-3.430258995495038e+01
 3.766742000000000e+00,-3.755210554111679e+01
 3.783409000000000e+00,-3.620050217275677e+01
 3.800076000000000e+00,-3.470832755908760e+01
 3.816743000000000e+00,-3.567017355147286e+01
 3.833410000000000e+00,-3.953068145878094e+01
 3.850077000000000e+00,-4.415547876626168e+01
 3.866744000000000e+00,-4.482097274764747e+01
 3.883411000000000e+00,-3.637930458656543e+01
 3.900078000000000e+00,-1.820453738556980e+01
 3.916745000000000e+00, 2.414079093750077e+00
 3.933412000000000e+00, 1.588885606359460e+01
 3.950079000000000e+00, 1.764282553927530e+01
 3.966746000000000e+00, 8.545247911829277e+00
 3.983413000000000e+00,-4.841494765040355e+00
 4.000080000000001e+00,-1.250034077481244e+01
 4.016747000000001e+00,-8.589605441591068e+00
 4.033414000000000e+00, 4.309939401611720e+00
 4.050081000000000e+00, 1.791779630986736e+01
 4.066748000000000e+00, 2.507546540949944e+01
 4.083415000000000e+00, 2.417863094408136e+01
 4.100082000000000e+00, 1.789786356586676e+01
 4.116749000000000e+00, 9.715849434527877e+00
 4.133416000000000e+00, 2.234155880300259e+00
 4.150083000000000e+00,-2.821149737179235e+00
 4.166750000000000e+00,-4.605271872561757e+00
 4.183417000000000e+00,-3.600456192914576e+00
 4.200084000000000e+00,-1.540939309116933e+00
 4.216751000000000e+00, 4.092250187405206e-01
 4.233418000000000e+00, 1.804731440919247e+00
 4.250085000000000e+00, 3.239325015798767e+00
 4.266752000000000e+00, 5.224639381931820e+00
 4.283419000000000e+00, 7.350062315987913e+00
 4.300086000000000e+00, 8.714758707112294e+00
 4.316753000000000e+00, 8.751849907001736e+00
 4.333420000000000e+00, 7.586301478613469e+00
 4.350087000000000e+00, 5.630575501904524e+00
 4.366754000000000e+00, 3.119681374645633e+00
 4.383421000000000e+00, 3.334809966041360e-02
 4.400088000000000e+00,-3.700049097962266e+00
 4.416755000000000e+00,-8.397275536192080e+00
 4.433422000000000e+00,-1.489867141215402e+01
 4.450089000000000e+00,-2.406290856398738e+01
 4.466756000000000e+00,-3.616376987550240e+01
 4.483423000000000e+00,-5.096356641925408e+01
 4.500090000000000e+00,-6.792047356936220e+01
 4.516757000000000e+00,-8.689944149101979e+01
 4.533424000000000e+00,-1.006958986224995e+02
 4.550091000000000e+00,-1.011065668521220e+02
 4.566758000000000e+00,-7.589596917447328e+01
 4.583425000000000e+00,-1.788260469468685e+01
 4.600092000000000e+00, 6.038582673240711e+01
 4.616759000000000e+00, 1.288559783709673e+02
 4.633426000000000e+00, 1.627968413016375e+02
 4.650093000000000e+00, 1.598202438068286e+02
 4.666760000000000e+00, 1.303017173137123e+02
 4.683427000000000e+00, 8.807797992549663e+01
 4.700094000000000e+00, 4.410693941182272e+01
 4.716761000000000e+00, 6.665329746712257e+00
 4.733428000000000e+00,-1.838339663143435e+01
 4.750095000000000e+00,-3.069103391343753e+01
 4.766762000000000e+00,-3.303764409543922e+01
 4.783429000000000e+00,-2.993488864965316e+01
 4.800096000000000e+00,-2.649394122826228e+01
 4.816763000000000e+00,-2.690890359243033e+01
 4.833430000000000e+00,-3.263864883683777e+01
 4.850097000000000e+00,-4.117489782969560e+01
 4.866764000000000e+00,-4.655520513396431e+01
 4.883431000000000e+00,-4.227473330986633e+01
 4.900098000000000e+00,-2.604216101456272e+01
 4.916765000000000e+00,-4.178923298712599e+00
 4.933432000000000e+00, 1.163510974081770e+01
 4.950099000000000e+00, 1.521568756107806e+01
 4.966766000000000e+00, 7.988369628803411e+00
 4.983433000000000e+00,-3.257773028569460e+00
 5.000100000000000e+00,-9.141396300260764e+00
 5.016767000000000e+00,-4.079113728403335e+00
 5.033434000000000e+00, 9.291698998556278e+00
 5.050101000000000e+00, 2.228393983672805e+01
 5.066768000000001e+00, 2.776661860385097e+01
 5.083435000000000e+00, 2.484259341621004e+01
 5.100102000000001e+00, 1.700997836544500e+01
 5.116769000000000e+00, 8.103534698234615e+00
 5.133436000000001e+00, 5.837695792881780e-01
 5.150103000000000e+00,-4.077197901966340e+00
 5.166770000000000e+00,-5.208675239408747e+00
 5.183437000000001e+00,-3.461385456172499e+00
 5.200104000000000e+00,-7.918703852349674e-01
 5.216771000000000e+00, 1.506225179260451e+00
 5.233438000000000e+00, 2.775718596686614e+00
 5.250105000000000e+00, 4.069803558859064e+00
 5.266772000000000e+00, 5.990497271316909e+00
 5.283439000000000e+00, 8.046736743838990e+00
 5.300106000000000e+00, 9.183268212913989e+00
 5.316773000000000e+00, 8.817953382979560e+00
 5.333440000000000e+00, 7.264816154985406e+00
 5.350107000000000e+00, 5.157287932617249e+00
 5.366774000000000e+00, 2.748401604281892e+00
 5.383441000000000e+00,-1.414295226987388e-01
 5.400108000000000e+00,-3.716981271809538e+00
 5.416775000000000e+00,-8.326906271594179e+00
 5.433442000000000e+00,-1.484116182708861e+01
 5.450109000000000e+00,-2.401863660374972e+01
 5.466775999999999e+00,-3.601689591161089e+01
 5.483443000000000e+00,-5.071308592836800e+01
 5.500110000000000e+00,-6.892203400328087e+01
 5.516777000000000e+00,-8.740216914250601e+01
 5.533444000000000e+00,-1.028001096172463e+02
 5.550111000000000e+00,-1.055809696669155e+02
 5.566778000000000e+00,-8.061832947097753e+01
 5.583445000000000e+00,-2.007433331616734e+01
 5.600112000000000e+00, 6.255033967270371e+01
 5.616779000000000e+00, 1.342585129675218e+02
 5.633446000000000e+00, 1.684886505932638e+02
 5.650113000000000e+00, 1.636106337244973e+02
 5.666780000000000e+00, 1.313597346538611e+02
 5.683447000000000e+00, 8.603542810443911e+01
 5.700114000000001e+00, 3.968996578471832e+01
 5.716781000000000e+00, 1.765108647732615e+00
 5.733448000000001e+00,-2.176019149322084e+01
 5.750115000000000e+00,-3.144860744411461e+01
 5.766782000000000e+00,-3.120038525628378e+01
 5.783449000000000e+00,-2.622520831808171e+01
 5.800116000000000e+00,-2.195141893109059e+01
 5.816783000000001e+00,-2.276413985100621e+01
 5.833450000000000e+00,-3.027246110136564e+01
 5.850117000000001e+00,-4.185775309042909e+01
 5.866784000000000e+00,-5.061089273468740e+01
 5.883451000000001e+00,-4.801354383528805e+01
 5.900118000000000e+00,-3.011814566687947e+01
 5.916785000000001e+00,-4.486880870367544e+00
 5.933452000000001e+00, 1.451396708951840e+01
 5.950119000000000e+00, 1.931231612290717e+01
 5.966786000000001e+00, 1.080024887456096e+01
 5.983453000000000e+00,-3.370369370039443e+00
 6.000120000000001e+00,-1.126782543360741e+01
 6.016787000000001e+00,-6.203256308193973e+00
 6.033454000000001e+00, 8.630080347502885e+00
 6.050121000000001e+00, 2.314171402964428e+01
 6.066788000000001e+00, 2.915817941454481e+01
 6.083455000000001e+00, 2.577715552305378e+01
 6.100122000000001e+00, 1.718581805067520e+01
 6.116789000000001e+00, 7.825384042652358e+00
 6.133456000000001e+00, 3.266645340256359e-01
 6.150123000000001e+00,-3.994415220724969e+00
 6.166790000000001e+00,-4.813294613831014e+00
 6.183457000000001e+00,-3.013992374921472e+00
 6.200124000000001e+00,-1.744306464237972e-01
 6.216791000000001e+00, 1.840091837968773e+00
 6.233458000000001e+00, 2.978739626488893e+00
 6.250125000000001e+00, 4.018913027545062e+00
 6.266792000000001e+00, 5.514677305569823e+00
 6.283459000000001e+00, 7.136030484692145e+00
 6.300126000000001e+00, 8.063826417607693e+00
 6.316793000000001e+00, 7.772705750956152e+00
 6.333460000000001e+00, 6.390711867948587e+00
 6.350127000000001e+00, 4.318510013940369e+00
 6.366794000000001e+00, 1.754980637976458e+00
 6.383461000000000e+00,-1.296420023335500e+00
 6.400128000000000e+00,-4.770673069438931e+00
 6.416795000000000e+00,-8.969132159392949e+00
 6.433462000000000e+00,-1.513596510211546e+01
 6.450129000000000e+00,-2.449837317339693e+01
 6.466796000000000e+00,-3.729527040883318e+01
 6.483463000000000e+00,-5.294282991130274e+01
 6.500130000000000e+00,-7.058470127000309e+01
 6.516797000000000e+00,-8.934152086455784e+01
 6.533464000000000e+00,-1.045370825632678e+02
 6.550131000000000e+00,-1.047415237744792e+02
 6.566798000000000e+00,-7.824241772880131e+01
 6.583465000000000e+00,-1.638984148482379e+01
 6.600132000000000e+00, 6.684610436835374e+01
 6.616799000000000e+00, 1.375721516070684e+02
 6.633466000000000e+00, 1.695887953549137e+02
 6.650133000000000e+00, 1.627759002333032e+02
 6.666800000000000e+00, 1.299605500348461e+02
 6.683467000000000e+00, 8.436800092457993e+01
 6.700134000000000e+00, 3.977469194159808e+01
 6.716801000000000e+00, 4.229797344873520e+00
 6.733468000000000e+00,-1.673811287491617e+01
 6.750135000000000e+00,-2.480008902660588e+01
 6.766802000000000e+00,-2.486383138815921e+01
 6.783469000000000e+00,-2.243175597147969e+01
 6.800136000000000e+00,-2.211932835038423e+01
 6.816803000000000e+00,-2.688237911848003e+01
 6.833470000000000e+00,-3.693740184720122e+01
 6.850137000000000e+00,-4.865543123405146e+01
 6.866804000000000e+00,-5.465548859342948e+01
 6.883471000000000e+00,-4.714106017504654e+01
 6.900138000000000e+00,-2.487927358675049e+01
 6.916805000000000e+00, 1.213597301978824e+00
 6.933472000000000e+00, 1.683407943081107e+01
 6.950139000000000e+00, 1.708848767569918e+01
 6.966806000000000e+00, 4.955590581511746e+00
 6.983473000000000e+00,-1.040586040921329e+01
 7.000140000000000e+00,-1.723264153655531e+01
 7.016807000000000e+00,-9.342850950255386e+00
 7.033474000000000e+00, 8.858394378094721e+00
 7.050141000000000e+00, 2.602635177251004e+01
 7.066808000000000e+00, 3.321654924209925e+01
 7.083475000000000e+00, 2.952759957995458e+01
 7.100142000000000e+00, 1.968461205878171e+01
 7.116809000000000e+00, 8.707955034976784e+00
 7.133476000000000e+00,-3.428566605277172e-01
 7.150143000000000e+00,-5.857533949694021e+00
 7.166810000000000e+00,-7.268266866151039e+00
 7.183477000000000e+00,-5.440566836536857e+00
 7.200144000000000e+00,-2.203391195389202e+00
 7.216811000000001e+00, 9.603944455716369e-01
 7.233478000000000e+00, 3.153962478985995e+00
 7.250145000000000e+00, 4.923246161602102e+00
 7.266812000000000e+00, 6.661650319460554e+00
 7.283479000000000e+00, 8.218232063413540e+00
 7.300146000000000e+00, 9.094284867605641e+00
 7.316813000000000e+00, 8.922399508821142e+00
 7.333480000000001e+00, 7.694686346163451e+00
 7.350147000000000e+00, 5.558678058657248e+00
 7.366814000000000e+00, 2.676693368324345e+00
 7.383481000000001e+00,-7.885671931427882e-01
 7.400148000000001e+00,-5.099809354353276e+00
 7.416815000000001e+00,-1.117198517701705e+01
 7.433482000000000e+00,-1.972317310657386e+01
 7.450149000000001e+00,-3.093008650412107e+01
 7.466816000000001e+00,-4.479671736882053e+01
 7.483483000000001e+00,-6.104684948653114e+01
 7.500150000000001e+00,-7.880669011960735e+01
 7.516817000000001e+00,-9.691673816846406e+01
 7.533484000000001e+00,-1.062380536256776e+02
 7.550151000000000e+00,-9.835427545221023e+01
 7.566818000000000e+00,-5.888005190158314e+01
 7.583485000000000e+00, 1.440099742880909e+01
 7.600152000000000e+00, 9.743807273931482e+01
 7.616819000000000e+00, 1.539801771207692e+02
 7.633486000000000e+00, 1.686150328183241e+02
 7.650153000000000e+00, 1.497827390067339e+02
 7.666820000000000e+00, 1.116353306900438e+02
 7.683487000000000e+00, 6.620981649772976e+01
 7.700154000000000e+00, 2.381528113470212e+01
 7.716821000000000e+00,-5.483505003861634e+00
 7.733488000000000e+00,-1.974066778035220e+01
 7.750155000000000e+00,-2.297606561065779e+01
 7.766822000000000e+00,-2.102202415773135e+01
 7.783489000000000e+00,-1.886468241712311e+01
 7.800156000000000e+00,-1.982846845154789e+01
 7.816823000000000e+00,-2.564727953186067e+01
 7.833490000000000e+00,-3.612226457769100e+01
 7.850157000000000e+00,-4.805453179767998e+01
 7.866824000000000e+00,-5.490147465348752e+01
 7.883491000000000e+00,-4.951856888736010e+01
 7.900158000000001e+00,-3.040270378601423e+01
 7.916825000000000e+00,-6.142189358512962e+00
 7.933492000000000e+00, 1.183578245698737e+01
 7.950159000000000e+00, 1.871558957987269e+01
 7.966826000000000e+00, 1.614221922647117e+01
 7.983493000000000e+00, 9.791247932193402e+00
 8.000160000000001e+00, 6.511692088100008e+00
 8.016827000000001e+00, 8.987897183439571e+00
 8.033494000000001e+00, 1.476777183746107e+01
 8.050160999999999e+00, 1.923405583859777e+01
 8.066828000000001e+00, 1.919815351387377e+01
 8.083495000000001e+00, 1.477639239198992e+01
 8.100162000000001e+00, 8.410530154707729e+00
 8.116828999999999e+00, 2.568266026822071e+00
 8.133496000000001e+00,-1.469742477853903e+00
 8.150162999999999e+00,-3.444353122966266e+00
 8.166830000000001e+00,-3.773274929837243e+00
 8.183496999999999e+00,-2.741827678496363e+00
 8.200164000000001e+00,-1.345598548127099e+00
 8.216830999999999e+00,-7.487732382985278e-02
 8.233498000000001e+00, 1.083555411532562e+00
 8.250165000000001e+00, 2.292429945543605e+00
 8.266832000000001e+00, 3.591926644131752e+00
 8.283498999999999e+00, 4.707037399201776e+00
 8.300166000000001e+00, 5.247402525256422e+00
 8.316833000000001e+00, 5.059897531606088e+00
 8.333500000000001e+00, 4.327070381604180e+00
 8.350166999999999e+00, 3.266828186398326e+00
 8.366834000000001e+00, 1.951810066220826e+00
 8.383501000000001e+00, 3.694658055666985e-01
 8.400168000000001e+00,-1.564976695225966e+00
 8.416834999999999e+00,-4.331748861374519e+00
 8.433502000000001e+00,-8.762762530093596e+00
 8.450169000000001e+00,-1.543839959215591e+01
 8.466836000000001e+00,-2.452906336191224e+01
 8.483503000000001e+00,-3.606793367103476e+01
 8.500170000000001e+00,-5.024710343406460e+01
 8.516836999999999e+00,-6.699848133730008e+01
 8.533504000000001e+00,-8.600972570956495e+01
 8.550171000000001e+00,-9.586084753991919e+01
 8.566838000000001e+00,-9.051628791085963e+01
 8.583504999999999e+00,-5.927126251347075e+01
 8.600172000000001e+00,-2.635166366360542e-02
 8.616839000000001e+00, 7.318654421794891e+01
 8.633506000000001e+00, 1.329577126739129e+02
 8.650173000000001e+00, 1.572063376341966e+02
 8.666840000000001e+00, 1.447651911511109e+02
 8.683507000000001e+00, 1.082754427584551e+02
 8.700174000000001e+00, 6.605107476230008e+01
 8.716841000000001e+00, 2.677453906003172e+01
 8.733508000000000e+00,-3.197147847476085e+00
 8.750175000000000e+00,-2.142211933768433e+01
 8.766842000000000e+00,-2.902722028660543e+01
 8.783509000000000e+00,-2.916990990435605e+01
 8.800176000000000e+00,-2.587477245867641e+01
 8.816843000000000e+00,-2.278511900619939e+01
 8.833510000000000e+00,-2.196874603515108e+01
 8.850177000000000e+00,-2.368982489928792e+01
 8.866844000000000e+00,-2.708417323487029e+01
 8.883511000000000e+00,-3.065230423617902e+01
 8.900178000000000e+00,-3.184626661062920e+01
 8.916845000000000e+00,-2.692920127608370e+01
 8.933512000000000e+00,-1.447473375547730e+01
 8.950179000000000e+00,-2.233194984492631e-01
 8.966846000000000e+00, 8.288082538552302e+00
 8.983513000000000e+00, 9.500334350721685e+00
 9.000180000000000e+00, 4.565943692542521e+00
 9.016847000000000e+00,-3.515788703693505e+00
 9.033514000000000e+00,-8.586444813735284e+00
 9.050181000000000e+00,-5.401474867524277e+00
 9.066848000000000e+00, 5.533594233893369e+00
 9.083515000000000e+00, 1.825645215756454e+01
 9.100182000000000e+00, 2.590644793705894e+01
 9.116849000000000e+00, 2.543043112444765e+01
 9.133516000000000e+00, 1.869978511044253e+01
 9.150183000000000e+00, 9.970269181901475e+00
 9.166850000000000e+00, 2.539276968506010e+00
 9.183517000000000e+00,-2.311511798109639e+00
 9.200184000000000e+00,-4.552266278237034e+00
 9.216851000000000e+00,-4.734474241037096e+00
 9.233518000000000e+00,-3.843916900891962e+00
 9.250185000000000e+00,-2.488628453532040e+00
 9.266852000000000e+00,-1.332659499928328e+00
 9.283519000000002e+00,-2.645338966565161e-01
 9.300186000000000e+00, 1.014781419152503e+00
 9.316853000000000e+00, 2.587409642444703e+00
 9.333520000000000e+00, 4.194915474971426e+00
 9.350187000000002e+00, 5.421141826726646e+00
 9.366854000000000e+00, 5.998065150328118e+00
 9.383521000000000e+00, 5.972013656248991e+00
