Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Pos
 3.383401000000000e+00, 1.934480304635429e-02
 3.400068000000000e+00, 3.652330218999437e-02
 3.416735000000000e+00, 5.304441729829949e-02
 3.433402000000000e+00, 6.912766664827198e-02
 3.450069000000000e+00, 8.475843350393499e-02
 3.466736000000000e+00, 9.985538071071000e-02
 3.483403000000000e+00, 1.144483858854707e-01
 3.500070000000000e+00, 1.287251512210013e-01
 3.516737000000000e+00, 1.429584057435186e-01
 3.533404000000000e+00, 1.573941893252107e-01
 3.550071000000000e+00, 1.721522422900349e-01
 3.566738000000000e+00, 1.871536523007707e-01
 3.583405000000000e+00, 2.020976064267619e-01
 3.600072000000000e+00, 2.164927513554490e-01
 3.616739000000000e+00, 2.296589940973264e-01
 3.633406000000000e+00, 2.406153324385906e-01
 3.650073000000000e+00, 2.479604252383686e-01
 3.666740000000000e+00, 2.498677871370700e-01
 3.683407000000000e+00, 2.441375010486908e-01
 3.700074000000000e+00, 2.281602881855099e-01
 3.716741000000000e+00, 1.987602019328321e-01
 3.733408000000000e+00, 1.521822560035520e-01
 3.750075000000000e+00, 8.488509564715671e-02
 3.766742000000000e+00,-4.354547180212423e-03
 3.783409000000000e+00,-1.116341455132854e-01
 3.800076000000000e+00,-2.264306373453346e-01
 3.816743000000000e+00,-3.335932395284781e-01
 3.833410000000000e+00,-4.186314888803299e-01
 3.850077000000000e+00,-4.726461200656573e-01
 3.866744000000000e+00,-4.935925398665820e-01
 3.883411000000000e+00,-4.844446483699328e-01
 3.900078000000000e+00,-4.508261391461970e-01
 3.916745000000000e+00,-3.994461446619307e-01
 3.933412000000000e+00,-3.372595993579471e-01
 3.950079000000000e+00,-2.708910583722549e-01
 3.966746000000000e+00,-2.060628971891822e-01
 3.983413000000000e+00,-1.470711016068383e-01
 4.000080000000001e+00,-9.649064809660106e-02
 4.016747000000001e+00,-5.524886090496907e-02
 4.033414000000000e+00,-2.306119817157248e-02
 4.050081000000000e+00, 9.330290286720090e-04
 4.066748000000000e+00, 1.757949884633230e-02
 4.083415000000000e+00, 2.744471763067003e-02
 4.100082000000000e+00, 3.120114546168678e-02
 4.116749000000000e+00, 3.061825681272951e-02
 4.133416000000000e+00, 2.871889186361456e-02
 4.150083000000000e+00, 2.769868825543322e-02
 4.166750000000000e+00, 2.717758956706070e-02
 4.183417000000000e+00, 2.506017795218345e-02
 4.200084000000000e+00, 1.886247297262738e-02
 4.216751000000000e+00, 6.350307216086644e-03
 4.233418000000000e+00,-1.359002483512915e-02
 4.250085000000000e+00,-3.970854186803289e-02
 4.266752000000000e+00,-6.781508293944744e-02
 4.283419000000000e+00,-9.171929032442448e-02
 4.300086000000000e+00,-1.055625208450503e-01
 4.316753000000000e+00,-1.063430893109068e-01
 4.333420000000000e+00,-9.502164129755607e-02
 4.350087000000000e+00,-7.548207226178957e-02
 4.366754000000000e+00,-5.226684971665784e-02
 4.383421000000000e+00,-2.878045135895398e-02
 4.400088000000000e+00,-6.771624387299005e-03
 4.416755000000000e+00, 1.327215090689658e-02
 4.433422000000000e+00, 3.151566169552761e-02
 4.450089000000000e+00, 4.834598985456805e-02
 4.466756000000000e+00, 6.417188751743542e-02
 4.483423000000000e+00, 7.935943162879618e-02
 4.500090000000000e+00, 9.421917716787358e-02
 4.516757000000000e+00, 1.090110712505958e-01
 4.533424000000000e+00, 1.239520595592907e-01
 4.550091000000000e+00, 1.392146892491854e-01
 4.566758000000000e+00, 1.549054640165549e-01
 4.583425000000000e+00, 1.710194362982147e-01
 4.600092000000000e+00, 1.873869192183541e-01
 4.616759000000000e+00, 2.036422813936669e-01
 4.633426000000000e+00, 2.192397465789437e-01
 4.650093000000000e+00, 2.334506925549373e-01
 4.666760000000000e+00, 2.452665778807488e-01
 4.683427000000000e+00, 2.532824657763474e-01
 4.700094000000000e+00, 2.556718058033415e-01
 4.716761000000000e+00, 2.501968141449306e-01
 4.733428000000000e+00, 2.341723421776959e-01
 4.750095000000000e+00, 2.044532371290910e-01
 4.766762000000000e+00, 1.576400478526468e-01
 4.783429000000000e+00, 9.081886628179821e-02
 4.800096000000000e+00, 3.191170626057748e-03
 4.816763000000000e+00,-1.015185575624345e-01
 4.833430000000000e+00,-2.133565827381989e-01
 4.850097000000000e+00,-3.176916647221840e-01
 4.866764000000000e+00,-4.005050799969227e-01
 4.883431000000000e+00,-4.534112466132557e-01
 4.900098000000000e+00,-4.746007822625813e-01
 4.916765000000000e+00,-4.667644273105309e-01
 4.933432000000000e+00,-4.349495057225752e-01
 4.950099000000000e+00,-3.853312374472813e-01
 4.966766000000000e+00,-3.244818284735713e-01
 4.983433000000000e+00,-2.587805543977387e-01
 5.000100000000000e+00,-1.938568057587220e-01
 5.016767000000000e+00,-1.340649504532471e-01
 5.033434000000000e+00,-8.212582881372546e-02
 5.050101000000000e+00,-3.910508118901478e-02
 5.066768000000001e+00,-4.783463720914441e-03
 5.083435000000000e+00, 2.166967935091897e-02
 5.100102000000001e+00, 4.096530434287078e-02
 5.116769000000000e+00, 5.337272766657816e-02
 5.133436000000001e+00, 5.934021770879402e-02
 5.150103000000000e+00, 6.068081419153518e-02
 5.166770000000000e+00, 6.029685108416463e-02
 5.183437000000001e+00, 6.003643454361633e-02
 5.200104000000000e+00, 5.998252138433707e-02
 5.216771000000000e+00, 5.942595502198265e-02
 5.233438000000000e+00, 5.707992659420855e-02
 5.250105000000000e+00, 5.085919630554073e-02
 5.266772000000000e+00, 3.843041644342569e-02
 5.283439000000000e+00, 1.848679922062469e-02
 5.300106000000000e+00,-7.973476120831673e-03
 5.316773000000000e+00,-3.713231245606838e-02
 5.333440000000000e+00,-6.317942925509429e-02
 5.350107000000000e+00,-8.047451949565139e-02
 5.366774000000000e+00,-8.598227873779334e-02
 5.383441000000000e+00,-8.035111132677790e-02
 5.400108000000000e+00,-6.691342578771838e-02
 5.416775000000000e+00,-4.955451822816506e-02
 5.433442000000000e+00,-3.106140181408325e-02
 5.450109000000000e+00,-1.274237761824290e-02
