Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Vel
 3.383401000000000e+00, 1.058495654699128e+00
 3.400068000000000e+00, 1.007520885319050e+00
 3.416735000000000e+00, 9.772303697197635e-01
 3.433402000000000e+00, 9.522258395278882e-01
 3.450069000000000e+00, 9.222747893209278e-01
 3.466736000000000e+00, 8.895526393360363e-01
 3.483403000000000e+00, 8.635990025863316e-01
 3.500070000000000e+00, 8.525060576915044e-01
 3.516737000000000e+00, 8.580777631832904e-01
 3.533404000000000e+00, 8.755066081268607e-01
 3.550071000000000e+00, 8.946812524594646e-01
 3.566738000000000e+00, 9.023643898410072e-01
 3.583405000000000e+00, 8.859186305289523e-01
 3.600072000000000e+00, 8.348931190834467e-01
 3.616739000000000e+00, 7.354596841343162e-01
 3.633406000000000e+00, 5.652465333707145e-01
 3.650073000000000e+00, 2.977464394458529e-01
 3.666740000000000e+00,-9.082385723943476e-02
 3.683407000000000e+00,-6.225643005504371e-01
 3.700074000000000e+00,-1.326192031257676e+00
 3.716741000000000e+00,-2.240425056360717e+00
 3.733408000000000e+00,-3.387912316126584e+00
 3.750075000000000e+00,-4.705132712602255e+00
 3.766742000000000e+00,-5.967584284128256e+00
 3.783409000000000e+00,-6.797180941550323e+00
 3.800076000000000e+00,-6.816588721372358e+00
 3.816743000000000e+00,-5.888455383961045e+00
 3.833410000000000e+00,-4.225105066526056e+00
 3.850077000000000e+00,-2.240004068132722e+00
 3.866744000000000e+00,-3.075469495164004e-01
 3.883411000000000e+00, 1.346514874921258e+00
 3.900078000000000e+00, 2.619289034505802e+00
 3.916745000000000e+00, 3.475755380905410e+00
 3.933412000000000e+00, 3.919265520470580e+00
 3.950079000000000e+00, 3.986649364407871e+00
 3.966746000000000e+00, 3.749085961793785e+00
 3.983413000000000e+00, 3.304164361999836e+00
 4.000080000000001e+00, 2.756872785598423e+00
 4.016747000000001e+00, 2.196016874969919e+00
 4.033414000000000e+00, 1.676089152999848e+00
 4.050081000000000e+00, 1.212151258048372e+00
 4.066748000000000e+00, 7.904685191971111e-01
 4.083415000000000e+00, 3.979685235112069e-01
 4.100082000000000e+00, 6.949803478982350e-02
 4.116749000000000e+00,-1.047340842060965e-01
 4.133416000000000e+00,-9.735787532863983e-02
 4.150083000000000e+00,-3.134719587504987e-02
 4.166750000000000e+00,-5.468153791877086e-02
 4.183417000000000e+00,-2.248484765555303e-01
 4.200084000000000e+00,-5.426154059951378e-01
 4.216751000000000e+00,-9.723989128208752e-01
 4.233418000000000e+00,-1.409121176934945e+00
 4.250085000000000e+00,-1.681542466582429e+00
 4.266752000000000e+00,-1.625023906546504e+00
 4.283419000000000e+00,-1.180110391602835e+00
 4.300086000000000e+00,-4.489382407024090e-01
 4.316753000000000e+00, 3.436321814688855e-01
 4.333420000000000e+00, 9.717298575853904e-01
 4.350087000000000e+00, 1.324319590270811e+00
 4.366754000000000e+00, 1.426698751644481e+00
 4.383421000000000e+00, 1.375008218779232e+00
 4.400088000000000e+00, 1.262246058414173e+00
 4.416755000000000e+00, 1.145326384575501e+00
 4.433422000000000e+00, 1.048023534360199e+00
 4.450089000000000e+00, 9.757448266124974e-01
 4.466756000000000e+00, 9.270001599952572e-01
 4.483423000000000e+00, 8.985620052500668e-01
 4.500090000000000e+00, 8.871553508975264e-01
 4.516757000000000e+00, 8.900046473846097e-01
 4.533424000000000e+00, 9.046376646812083e-01
 4.550091000000000e+00, 9.279871209495500e-01
 4.566758000000000e+00, 9.549151698620819e-01
 4.583425000000000e+00, 9.770920622145974e-01
 4.600092000000000e+00, 9.832613758453985e-01
 4.616759000000000e+00, 9.618568655088972e-01
 4.633426000000000e+00, 9.027053396020056e-01
 4.650093000000000e+00, 7.927287829709402e-01
 4.666760000000000e+00, 6.111160964166832e-01
 4.683427000000000e+00, 3.324550914734993e-01
 4.700094000000000e+00,-6.803305753823580e-02
 4.716761000000000e+00,-6.157298011555973e-01
 4.733428000000000e+00,-1.338875312711747e+00
 4.750095000000000e+00,-2.262455206811338e+00
 4.766762000000000e+00,-3.386872855089055e+00
 4.783429000000000e+00,-4.643924347106240e+00
 4.800096000000000e+00,-5.837638759005324e+00
 4.816763000000000e+00,-6.625463818924962e+00
 4.833430000000000e+00,-6.638322014269757e+00
 4.850097000000000e+00,-5.731765600639948e+00
 4.866764000000000e+00,-4.120717312184772e+00
 4.883431000000000e+00,-2.214278233501075e+00
 4.900098000000000e+00,-3.590862427273355e-01
 4.916765000000000e+00, 1.247112438768862e+00
 4.933432000000000e+00, 2.507726602503767e+00
 4.950099000000000e+00, 3.379664096589565e+00
 4.966766000000000e+00, 3.857410152701699e+00
 4.983433000000000e+00, 3.969380187028870e+00
 5.000100000000000e+00, 3.777124446824993e+00
 5.016767000000000e+00, 3.370500936694326e+00
 5.033434000000000e+00, 2.852057198901397e+00
 5.050101000000000e+00, 2.313706182051677e+00
 5.066768000000001e+00, 1.814455588296666e+00
 5.083435000000000e+00, 1.367690652027092e+00
 5.100102000000001e+00, 9.493714220755743e-01
 5.116769000000000e+00, 5.412364598428232e-01
 5.133436000000001e+00, 1.930902119317654e-01
 5.150103000000000e+00, 1.832326099515309e-03
 5.166770000000000e+00,-2.822715997245105e-02
 5.183437000000001e+00,-4.909821344222718e-03
 5.200104000000000e+00,-8.711570930158907e-03
 5.216771000000000e+00,-7.012787429887131e-02
 5.233438000000000e+00,-2.332335337089339e-01
 5.250105000000000e+00,-5.389236015001523e-01
 5.266772000000000e+00,-9.679161544654669e-01
 5.283439000000000e+00,-1.416325424030580e+00
 5.300106000000000e+00,-1.719315155094133e+00
 5.316773000000000e+00,-1.717655212316499e+00
 5.333440000000000e+00,-1.346938018511166e+00
 5.350107000000000e+00,-6.960339519010487e-01
 5.366774000000000e+00, 2.664273610669242e-02
 5.383441000000000e+00, 6.116760639229637e-01
 5.400108000000000e+00, 9.589776079348531e-01
 5.416775000000000e+00, 1.095688170881876e+00
 5.433442000000000e+00, 1.111504471845477e+00
 5.450109000000000e+00, 1.084347674077690e+00
 5.466775999999999e+00, 1.049465208667562e+00
