Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Left.Leg.Jnt.Ankle.Acc
 3.383401000000000e+00,-9.842149449939328e+00
 3.400068000000000e+00,-4.631294089254022e+00
 3.416735000000000e+00, 2.452520168143945e-01
 3.433402000000000e+00, 2.499209468069930e+00
 3.450069000000000e+00, 6.103525400108259e-02
 3.466736000000000e+00,-7.508016126536331e+00
 3.483403000000000e+00,-1.755701725477926e+01
 3.500070000000000e+00,-2.382313191172853e+01
 3.516737000000000e+00,-1.942737303888751e+01
 3.533404000000000e+00,-5.969182072684811e+00
 3.550071000000000e+00, 5.468646616239196e+00
 3.566738000000000e+00, 7.537394661247435e+00
 3.583405000000000e+00,-1.372906886604051e-01
 3.600072000000000e+00,-1.409381963032451e+01
 3.616739000000000e+00,-2.841353426610125e+01
 3.633406000000000e+00,-3.602483646236988e+01
 3.650073000000000e+00,-3.090402835168272e+01
 3.666740000000000e+00,-1.206878014335879e+01
 3.683407000000000e+00, 1.361037041748267e+01
 3.700074000000000e+00, 3.483866593161400e+01
 3.716741000000000e+00, 4.376428517457509e+01
 3.733408000000000e+00, 4.023067036959458e+01
 3.750075000000000e+00, 2.915205215006970e+01
 3.766742000000000e+00, 1.584761126381412e+01
 3.783409000000000e+00, 3.965952013238891e+00
 3.800076000000000e+00,-4.488103581536993e+00
 3.816743000000000e+00,-8.925179601397618e+00
 3.833410000000000e+00,-9.910009293758250e+00
 3.850077000000000e+00,-8.545064675756201e+00
 3.866744000000000e+00,-5.901972546718429e+00
 3.883411000000000e+00,-2.838550830986242e+00
 3.900078000000000e+00, 8.509488423852402e-03
 3.916745000000000e+00, 2.262127305209546e+00
 3.933412000000000e+00, 3.798675856210529e+00
 3.950079000000000e+00, 4.646287161021886e+00
 3.966746000000000e+00, 4.884813523248726e+00
 3.983413000000000e+00, 4.584167645188527e+00
 4.000080000000001e+00, 3.767493071196847e+00
 4.016747000000001e+00, 2.428986062398590e+00
 4.033414000000000e+00, 6.430384714978190e-01
 4.050081000000000e+00,-1.160307930491459e+00
 4.066748000000000e+00,-2.388129316599724e+00
 4.083415000000000e+00,-3.875660856029951e+00
 4.100082000000000e+00,-7.287188588350904e+00
 4.116749000000000e+00,-1.301884547732313e+01
 4.133416000000000e+00,-2.092325294068889e+01
 4.150083000000000e+00,-3.120206295531877e+01
 4.166750000000000e+00,-4.407289663536899e+01
 4.183417000000000e+00,-5.833282073067604e+01
 4.200084000000000e+00,-6.963649671180440e+01
 4.216751000000000e+00,-7.063558430080421e+01
 4.233418000000000e+00,-5.427539174299140e+01
 4.250085000000000e+00,-1.873260873637662e+01
 4.266752000000000e+00, 2.845383479186723e+01
 4.283419000000000e+00, 7.097072820607335e+01
 4.300086000000000e+00, 9.360662936975709e+01
 4.316753000000000e+00, 9.352934148455385e+01
 4.333420000000000e+00, 7.885043746219962e+01
 4.350087000000000e+00, 5.878147256746757e+01
 4.366754000000000e+00, 3.832067719430010e+01
 4.383421000000000e+00, 1.933592490812365e+01
 4.400088000000000e+00, 2.868017273499168e+00
 4.416755000000000e+00,-9.944034495040180e+00
 4.433422000000000e+00,-1.774302320812820e+01
 4.450089000000000e+00,-1.954334123135988e+01
 4.466756000000000e+00,-1.594524628095568e+01
 4.483423000000000e+00,-9.614570478660392e+00
 4.500090000000000e+00,-4.356580298002740e+00
 4.516757000000000e+00,-3.645414590338857e+00
 4.533424000000000e+00,-9.320140562505379e+00
 4.550091000000000e+00,-2.010320569363092e+01
 4.566758000000000e+00,-3.030049138536893e+01
 4.583425000000000e+00,-3.165266234159974e+01
 4.600092000000000e+00,-2.078786613934856e+01
 4.616759000000000e+00,-4.836700549813169e+00
 4.633426000000000e+00, 6.232456693382827e+00
 4.650093000000000e+00, 6.944898814027239e+00
 4.666760000000000e+00,-2.493019927815310e+00
 4.683427000000000e+00,-1.455164537874040e+01
 4.700094000000000e+00,-1.897038738330678e+01
 4.716761000000000e+00,-1.107069674011580e+01
 4.733428000000000e+00, 5.672194080337583e+00
 4.750095000000000e+00, 2.343943871336965e+01
 4.766762000000000e+00, 3.520441960709617e+01
 4.783429000000000e+00, 3.818030733689986e+01
 4.800096000000000e+00, 3.347944999893333e+01
 4.816763000000000e+00, 2.376711678265557e+01
 4.833430000000000e+00, 1.204112184891801e+01
 4.850097000000000e+00, 1.111820740697300e+00
 4.866764000000000e+00,-7.152928135597233e+00
 4.883431000000000e+00,-1.211854147387453e+01
 4.900098000000000e+00,-1.396345171891978e+01
 4.916765000000000e+00,-1.326257120921828e+01
 4.933432000000000e+00,-1.080870453592693e+01
 4.950099000000000e+00,-7.420734259144194e+00
 4.966766000000000e+00,-3.758971299896922e+00
 4.983433000000000e+00,-3.163643233424619e-01
 5.000100000000000e+00, 2.533564122714647e+00
 5.016767000000000e+00, 4.578157753186429e+00
 5.033434000000000e+00, 5.782377783229726e+00
 5.050101000000000e+00, 6.215019501296829e+00
 5.066768000000001e+00, 5.986324042534249e+00
 5.083435000000000e+00, 5.205951716573382e+00
 5.100102000000001e+00, 3.920001179746007e+00
 5.116769000000000e+00, 2.133630522733558e+00
 5.133436000000001e+00, 3.374148736862800e-02
 5.150103000000000e+00,-2.090529015034286e+00
 5.166770000000000e+00,-4.848781934491401e+00
 5.183437000000001e+00,-9.418606093071718e+00
 5.200104000000000e+00,-1.599324582148605e+01
