# OpenSignals Text File Format
# {"00:80:E1:26:9F:85":{"sensor":["EMG"],"device name":"00:80:E1:26:9F:85","column":["timestamp","EMG"],"sync interval":2,"time":"09:41:11","comments":"","keywords":"","device connection":"BLE00:80:E1:26:9F:85","channels":[0],"date":"2025-02-28","mode":0,"digital IO":[],"firmware version":259,"device":"musclebanplux","position":0,"sampling rate":1000,"label":["EMG"],"resolution":[16],"special":[{}],"sleeve color":["UNKNOWN"]}}
# EndOfHeader
1740732071880	0.008010864	
1740732071881	0.009231567	
1740732071882	0.0065612793	
1740732071883	-0.0012969971	
1740732071884	-0.0038146973	
1740732071885	-0.004043579	
1740732071886	-0.012359619	
1740732071887	-0.01411438	
1740732071888	0.009689331	
1740732071889	0.033950806	
1740732071890	0.027160645	
1740732071891	0.0066375732	
1740732071892	-0.0011444092	
1740732071893	-0.0038146973	
1740732071894	0.004119873	
1740732071895	0.013198853	
1740732071896	0.009384155	
1740732071897	0.012359619	
1740732071898	0.012969971	
1740732071899	0.003967285	
1740732071900	0.0011444092	
1740732071901	-0.0016784668	
1740732071902	-0.007171631	
1740732071903	-0.010223389	
1740732071904	-0.01586914	
1740732071905	-0.017089844	
1740732071906	-0.014038086	
1740732071907	-0.006942749	
1740732071908	-0.008163452	
1740732071909	-0.008926392	
1740732071910	0.004119873	
1740732071911	-4.5776367E-4	
1740732071912	-0.009002686	
1740732071913	3.0517578E-4	
1740732071914	0.0012207031	
1740732071915	-7.6293945E-5	
1740732071916	-0.0012207031	
1740732071917	-0.011367798	
1740732071918	-0.010986328	
1740732071919	-0.0025177002	
1740732071920	-0.0016021729	
1740732071921	-0.004501343	
1740732071922	-0.0051116943	
1740732071923	0.006790161	
1740732071924	0.03387451	
1740732071925	0.048980713	
1740732071926	0.030136108	
1740732071927	0.01121521	
1740732071928	0.0077056885	
1740732071929	-0.0038146973	
1740732071930	-0.018463135	
1740732071931	-0.02029419	
1740732071932	-0.02670288	
1740732071933	-0.024337769	
1740732071934	-0.008087158	
1740732071935	-0.009231567	
1740732071936	-0.0033569336	
1740732071937	0.0060272217	
1740732071938	0.006866455	
1740732071939	0.015640259	
1740732071940	0.026245117	
1740732071941	0.019302368	
1740732071942	-0.0030517578	
1740732071943	-0.012893677	
1740732071944	-0.01449585	
1740732071945	-0.0049591064	
1740732071946	0.0010681152	
1740732071947	-0.0104522705	
1740732071948	-0.011444092	
1740732071949	0.004119873	
1740732071950	0.025634766	
1740732071951	0.0015258789	
1740732071952	-0.03173828	
1740732071953	-0.014724731	
1740732071954	-0.019683838	
1740732071955	-0.023651123	
1740732071956	-3.0517578E-4	
1740732071957	0.0076293945	
1740732071958	0.022354126	
1740732071959	0.027694702	
1740732071960	0.021591187	
1740732071961	0.0020599365	
1740732071962	-0.040283203	
1740732071963	-0.056533813	
1740732071964	-0.031814575	
1740732071965	-0.001373291	
1740732071966	0.0440979	
1740732071967	0.09010315	
1740732071968	0.083465576	
1740732071969	0.07232666	
1740732071970	0.042800903	
1740732071971	-0.031967163	
1740732071972	-0.058441162	
1740732071973	-0.058746338	
1740732071974	-0.06210327	
1740732071975	-0.0289917	
1740732071976	-0.0037384033	
1740732071977	-0.002822876	
1740732071978	-0.003967285	
1740732071979	0.0034332275	
1740732071980	-0.0034332275	
1740732071981	-0.01625061	
1740732071982	-0.009994507	
1740732071983	-0.0046539307	
1740732071984	0.01121521	
1740732071985	0.031204224	
1740732071986	0.03929138	
1740732071987	0.01411438	
1740732071988	-0.020523071	
1740732071989	-0.021743774	
1740732071990	-0.010528564	
1740732071991	0.015563965	
1740732071992	0.03303528	
1740732071993	0.026168823	
1740732071994	0.007247925	
1740732071995	-0.015411377	
1740732071996	-0.02029419	
1740732071997	-0.017166138	
1740732071998	-0.020370483	
1740732071999	-0.02861023	
1740732072000	-0.017929077	
1740732072001	0.0045776367	
1740732072002	0.01083374	
1740732072003	0.01701355	
1740732072004	0.02609253	
1740732072005	0.02708435	
1740732072006	0.032043457	
1740732072007	0.023880005	
1740732072008	-0.012283325	
1740732072009	-0.023727417	
1740732072010	-0.0118255615	
1740732072011	-0.017166138	
1740732072012	-0.021362305	
1740732072013	-0.027389526	
1740732072014	-0.02861023	
1740732072015	-0.012893677	
1740732072016	0.0034332275	
1740732072017	0.024337769	
1740732072018	0.043029785	
1740732072019	0.018615723	
1740732072020	-0.01335144	
1740732072021	0.0012969971	
1740732072022	0.0038146973	
1740732072023	-0.008468628	
1740732072024	9.918213E-4	
1740732072025	-0.0022888184	
1740732072026	-0.0025177002	
1740732072027	4.5776367E-4	
1740732072028	-0.009689331	
1740732072029	-0.008392334	
1740732072030	-0.002746582	
1740732072031	-0.0032043457	
1740732072032	-0.0016784668	
1740732072033	0.0022888184	
1740732072034	0.0030517578	
1740732072035	0.004272461	
1740732072036	0.010528564	
1740732072037	0.010604858	
1740732072038	0.0051879883	
1740732072039	-0.0012969971	
1740732072040	-0.0017547607	
1740732072041	0.004119873	
1740732072042	0.0046539307	
1740732072043	0.0046539307	
1740732072044	0.0061798096	
1740732072045	-0.008163452	
1740732072046	-0.01739502	
1740732072047	-2.2888184E-4	
1740732072048	0.0074768066	
1740732072049	0.015258789	
1740732072050	0.015106201	
1740732072051	0.0	
1740732072052	7.6293945E-4	
1740732072053	-0.0049591064	
1740732072054	-0.011138916	
1740732072055	-0.008926392	
1740732072056	-0.016021729	
1740732072057	-0.018234253	
1740732072058	-0.0023651123	
1740732072059	0.018539429	
1740732072060	0.026779175	
1740732072061	0.018844604	
1740732072062	0.005645752	
1740732072063	-0.01373291	
1740732072064	-0.028076172	
1740732072065	-0.03616333	
1740732072066	-0.03692627	
1740732072067	-0.034942627	
1740732072068	-0.032348633	
1740732072069	-0.01373291	
1740732072070	-0.013198853	
1740732072071	-0.011672974	
1740732072072	0.02494812	
1740732072073	0.04524231	
1740732072074	0.05180359	
1740732072075	0.04562378	
1740732072076	0.017929077	
1740732072077	0.012207031	
1740732072078	0.028076172	
1740732072079	0.035324097	
1740732072080	0.03135681	
1740732072081	0.015029907	
1740732072082	0.006866455	
1740732072083	0.022506714	
1740732072084	0.016555786	
1740732072085	-0.015563965	
1740732072086	-0.030288696	
1740732072087	-0.04333496	
1740732072088	-0.059051514	
1740732072089	-0.06149292	
1740732072090	-0.04272461	
