Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Pos
 3.383401000000000e+00,-1.067466061117136e-02
 3.400068000000000e+00,-3.144046747906875e-02
 3.416735000000000e+00,-4.908334931356356e-02
 3.433402000000000e+00,-6.083722092661092e-02
 3.450069000000000e+00,-6.487680587781075e-02
 3.466736000000000e+00,-6.075653421509572e-02
 3.483403000000000e+00,-4.943127279682290e-02
 3.500070000000000e+00,-3.280214448848338e-02
 3.516737000000000e+00,-1.303196332027265e-02
 3.533404000000000e+00, 7.989364516844970e-03
 3.550071000000000e+00, 2.885824204325546e-02
 3.566738000000000e+00, 4.863939903605438e-02
 3.583405000000000e+00, 6.678138901302591e-02
 3.600072000000000e+00, 8.305998493489311e-02
 3.616739000000000e+00, 9.755315026506485e-02
 3.633406000000000e+00, 1.105984141077592e-01
 3.650073000000000e+00, 1.227012411927284e-01
 3.666740000000000e+00, 1.344225389099872e-01
 3.683407000000000e+00, 1.462949398838631e-01
 3.700074000000000e+00, 1.587815007852568e-01
 3.716741000000000e+00, 1.722556374651388e-01
 3.733408000000000e+00, 1.869808425257891e-01
 3.750075000000000e+00, 2.030835805930911e-01
 3.766742000000000e+00, 2.205295746886737e-01
 3.783409000000000e+00, 2.391217890725415e-01
 3.800076000000000e+00, 2.585235545412017e-01
 3.816743000000000e+00, 2.782974417256496e-01
 3.833410000000000e+00, 2.979495689977711e-01
 3.850077000000000e+00, 3.169612908404224e-01
 3.866744000000000e+00, 3.347530340197667e-01
 3.883411000000000e+00, 3.505279315604902e-01
 3.900078000000000e+00, 3.631017511927527e-01
 3.916745000000000e+00, 3.708373499528200e-01
 3.933412000000000e+00, 3.716519468064692e-01
 3.950079000000000e+00, 3.630129937899406e-01
 3.966746000000000e+00, 3.418893658773729e-01
 3.983413000000000e+00, 3.047662711064764e-01
 4.000080000000001e+00, 2.480848281482141e-01
 4.016747000000001e+00, 1.695481456407494e-01
 4.033414000000000e+00, 7.025848641967541e-02
 4.050081000000000e+00,-4.326056022208065e-02
 4.066748000000000e+00,-1.587877425904138e-01
 4.083415000000000e+00,-2.611759013222425e-01
 4.100082000000000e+00,-3.375411846952350e-01
 4.116749000000000e+00,-3.815754802769719e-01
 4.133416000000000e+00,-3.940446579420679e-01
 4.150083000000000e+00,-3.803077096042407e-01
 4.166750000000000e+00,-3.475028938759693e-01
 4.183417000000000e+00,-3.027417930230968e-01
 4.200084000000000e+00,-2.522249216390338e-01
 4.216751000000000e+00,-2.008764607848343e-01
 4.233418000000000e+00,-1.522702242102791e-01
 4.250085000000000e+00,-1.087218704599122e-01
 4.266752000000000e+00,-7.148410832883655e-02
 4.283419000000000e+00,-4.103197760854403e-02
 4.300086000000000e+00,-1.738552391202635e-02
 4.316753000000000e+00,-3.561783822832859e-04
 4.333420000000000e+00, 1.045921399976188e-02
 4.350087000000000e+00, 1.615800428834379e-02
 4.366754000000000e+00, 1.917504493369882e-02
 4.383421000000000e+00, 2.258752046623302e-02
 4.400088000000000e+00, 2.783112619385549e-02
 4.416755000000000e+00, 3.399265295923697e-02
 4.433422000000000e+00, 3.913201947031338e-02
 4.450089000000000e+00, 4.093251180549864e-02
 4.466756000000000e+00, 3.673499760637209e-02
 4.483423000000000e+00, 2.445011950888021e-02
 4.500090000000000e+00, 4.160176968484611e-03
 4.516757000000000e+00,-2.101932977183965e-02
 4.533424000000000e+00,-4.567867147655388e-02
 4.550091000000000e+00,-6.405141732124994e-02
 4.566758000000000e+00,-7.209599172236349e-02
 4.583425000000000e+00,-6.866598740404223e-02
 4.600092000000000e+00,-5.525726055778599e-02
 4.616759000000000e+00,-3.478961301598815e-02
 4.633426000000000e+00,-1.036230147379102e-02
 4.650093000000000e+00, 1.545250152290581e-02
 4.666760000000000e+00, 4.081298983663728e-02
 4.683427000000000e+00, 6.457869235337976e-02
 4.700094000000000e+00, 8.623311437447501e-02
 4.716761000000000e+00, 1.057982715497444e-01
 4.733428000000000e+00, 1.237069247282974e-01
 4.750095000000000e+00, 1.406167430515164e-01
 4.766762000000000e+00, 1.572149628417069e-01
 4.783429000000000e+00, 1.740780603744098e-01
 4.800096000000000e+00, 1.916025902821460e-01
 4.816763000000000e+00, 2.099846185309302e-01
 4.833430000000000e+00, 2.292274433932572e-01
 4.850097000000000e+00, 2.491673481782954e-01
 4.866764000000000e+00, 2.695017311972913e-01
 4.883431000000000e+00, 2.898169274736943e-01
 4.900098000000000e+00, 3.096014785456838e-01
 4.916765000000000e+00, 3.281637104243127e-01
 4.933432000000000e+00, 3.444161221918271e-01
 4.950099000000000e+00, 3.566757821723568e-01
 4.966766000000000e+00, 3.626141485888777e-01
 4.983433000000000e+00, 3.592499064967264e-01
 5.000100000000000e+00, 3.428567530566307e-01
 5.016767000000000e+00, 3.088452861250820e-01
 5.033434000000000e+00, 2.520558663821978e-01
 5.050101000000000e+00, 1.682813134581197e-01
 5.066768000000001e+00, 5.742875633428636e-02
 5.083435000000000e+00,-7.289742955456439e-02
 5.100102000000001e+00,-2.064669330339749e-01
 5.116769000000000e+00,-3.229069655619800e-01
 5.133436000000001e+00,-4.057399967990966e-01
 5.150103000000000e+00,-4.477938967503723e-01
 5.166770000000000e+00,-4.510433827479677e-01
 5.183437000000001e+00,-4.235875411371159e-01
 5.200104000000000e+00,-3.763825863898616e-01
 5.216771000000000e+00,-3.201604874526303e-01
 5.233438000000000e+00,-2.630827242157412e-01
 5.250105000000000e+00,-2.099511416421607e-01
 5.266772000000000e+00,-1.627948454989361e-01
 5.283439000000000e+00,-1.219268382901170e-01
 5.300106000000000e+00,-8.687073378015195e-02
 5.316773000000000e+00,-5.707820880600237e-02
 5.333440000000000e+00,-3.241787960458442e-02
 5.350107000000000e+00,-1.317632352002690e-02
 5.366774000000000e+00, 6.599862443881432e-04
 5.383441000000000e+00, 1.033967817263208e-02
 5.400108000000000e+00, 1.803317551559176e-02
 5.416775000000000e+00, 2.507656881254331e-02
 5.433442000000000e+00, 3.126301475084861e-02
 5.450109000000000e+00, 3.556053331938949e-02
