Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Vel
 3.383401000000000e+00,-1.277731855473120e+00
 3.400068000000000e+00,-1.182469310223135e+00
 3.416735000000000e+00,-9.058162371370210e-01
 3.433402000000000e+00,-4.855755464820540e-01
 3.450069000000000e+00, 5.352802543170913e-03
 3.466736000000000e+00, 4.786873435343098e-01
 3.483403000000000e+00, 8.600379678892005e-01
 3.500070000000000e+00, 1.112850066322169e+00
 3.516737000000000e+00, 1.240306064513500e+00
 3.533404000000000e+00, 1.268250045738731e+00
 3.550071000000000e+00, 1.226779734644160e+00
 3.566738000000000e+00, 1.141491084162964e+00
 3.583405000000000e+00, 1.033286327253976e+00
 3.600072000000000e+00, 9.209456652892990e-01
 3.616739000000000e+00, 8.217376575806716e-01
 3.633406000000000e+00, 7.489220712264983e-01
 3.650073000000000e+00, 7.091400242047693e-01
 3.666740000000000e+00, 7.027745641217066e-01
 3.683407000000000e+00, 7.265424950391599e-01
 3.700074000000000e+00, 7.755807838482626e-01
 3.716741000000000e+00, 8.439663359022975e-01
 3.733408000000000e+00, 9.243337597591329e-01
 3.750075000000000e+00, 1.007617363264214e+00
 3.766742000000000e+00, 1.083847818053021e+00
 3.783409000000000e+00, 1.143739214191076e+00
 3.800076000000000e+00, 1.179975016620887e+00
 3.816743000000000e+00, 1.187837281420364e+00
 3.833410000000000e+00, 1.165216619768236e+00
 3.850077000000000e+00, 1.110649919768148e+00
 3.866744000000000e+00, 1.016674899093872e+00
 3.883411000000000e+00, 8.645249695480043e-01
 3.900078000000000e+00, 6.278922395664325e-01
 3.916745000000000e+00, 2.795281460945585e-01
 3.933412000000000e+00,-2.070006101576796e-01
 3.950079000000000e+00,-8.598819496461817e-01
 3.966746000000000e+00,-1.710630957062786e+00
 3.983413000000000e+00,-2.781807110307085e+00
 4.000080000000001e+00,-4.046668949022329e+00
 4.016747000000001e+00,-5.370415363662369e+00
 4.033414000000000e+00,-6.479719770058918e+00
 4.050081000000000e+00,-7.015371392194980e+00
 4.066748000000000e+00,-6.686484198248758e+00
 4.083415000000000e+00,-5.462751016833758e+00
 4.100082000000000e+00,-3.637316808561291e+00
 4.116749000000000e+00,-1.659395416317813e+00
 4.133416000000000e+00, 1.044978788134246e-01
 4.150083000000000e+00, 1.469602855732965e+00
 4.166750000000000e+00, 2.394437002181178e+00
 4.183417000000000e+00, 2.914224263744318e+00
 4.200084000000000e+00, 3.098344598341565e+00
 4.216751000000000e+00, 3.027779893824594e+00
 4.233418000000000e+00, 2.782019054616621e+00
 4.250085000000000e+00, 2.431645867295144e+00
 4.266752000000000e+00, 2.032621406810771e+00
 4.283419000000000e+00, 1.621819145248360e+00
 4.300086000000000e+00, 1.217660303662574e+00
 4.316753000000000e+00, 8.290378567227596e-01
 4.333420000000000e+00, 4.781378846373739e-01
 4.350087000000000e+00, 2.309028365657814e-01
 4.366754000000000e+00, 1.670714137814916e-01
 4.383421000000000e+00, 2.581061348135729e-01
 4.400088000000000e+00, 3.585734383283767e-01
 4.416755000000000e+00, 3.604831173591272e-01
 4.433422000000000e+00, 2.336078635147487e-01
 4.450089000000000e+00,-4.576916378852176e-02
 4.466756000000000e+00,-4.819871266579989e-01
 4.483423000000000e+00,-9.930524846971196e-01
 4.500090000000000e+00,-1.409149109070225e+00
 4.516757000000000e+00,-1.554683146639289e+00
 4.533424000000000e+00,-1.342931241464397e+00
 4.550091000000000e+00,-8.192170374552922e-01
 4.566758000000000e+00,-1.352278021241022e-01
 4.583425000000000e+00, 5.295203141425484e-01
 4.600092000000000e+00, 1.048057536989048e+00
 4.616759000000000e+00, 1.375873994329534e+00
 4.633426000000000e+00, 1.529376178633458e+00
 4.650093000000000e+00, 1.550021056159988e+00
 4.666760000000000e+00, 1.481908987022958e+00
 4.683427000000000e+00, 1.364882040248166e+00
 4.700094000000000e+00, 1.234022822368869e+00
 4.716761000000000e+00, 1.118402906482151e+00
 4.733428000000000e+00, 1.037516432675531e+00
 4.750095000000000e+00, 9.987306539178051e-01
 4.766762000000000e+00, 9.988869515942228e-01
 4.783429000000000e+00, 1.028638005435196e+00
 4.800096000000000e+00, 1.076210003359457e+00
 4.816763000000000e+00, 1.129573017733045e+00
 4.833430000000000e+00, 1.177835855685779e+00
 4.850097000000000e+00, 1.211833652536148e+00
 4.866764000000000e+00, 1.224056174627579e+00
 4.883431000000000e+00, 1.208719425168945e+00
 4.900098000000000e+00, 1.158876168572299e+00
 4.916765000000000e+00, 1.058058752955781e+00
 4.933432000000000e+00, 8.753994345439792e-01
 4.950099000000000e+00, 5.724139233564054e-01
 4.966766000000000e+00, 1.105241787685490e-01
 4.983433000000000e+00,-5.511777992283383e-01
 5.000100000000000e+00,-1.462075846486213e+00
 5.016767000000000e+00,-2.673185795225541e+00
 5.033434000000000e+00,-4.189079666270378e+00
 5.050101000000000e+00,-5.871487669587085e+00
 5.066768000000001e+00,-7.357080169743252e+00
 5.083435000000000e+00,-8.111497171184300e+00
 5.100102000000001e+00,-7.697205223773381e+00
 5.116769000000000e+00,-6.100598870839012e+00
 5.133436000000001e+00,-3.768853011750395e+00
 5.150103000000000e+00,-1.303091794031253e+00
 5.166770000000000e+00, 8.267930576297843e-01
 5.183437000000001e+00, 2.352983284658675e+00
 5.200104000000000e+00, 3.199948294680155e+00
 5.216771000000000e+00, 3.463713908942885e+00
 5.233438000000000e+00, 3.338753173014468e+00
 5.250105000000000e+00, 3.018550770639355e+00
 5.266772000000000e+00, 2.638500102306237e+00
 5.283439000000000e+00, 2.271514113523036e+00
 5.300106000000000e+00, 1.941521988623357e+00
 5.316773000000000e+00, 1.634927506516550e+00
 5.333440000000000e+00, 1.320088809075221e+00
 5.350107000000000e+00, 9.868951214503101e-01
 5.366774000000000e+00, 6.862236535223840e-01
 5.383441000000000e+00, 5.010085521393990e-01
 5.400108000000000e+00, 4.368613599861537e-01
 5.416775000000000e+00, 4.041376705299015e-01
 5.433442000000000e+00, 3.279075134092763e-01
 5.450109000000000e+00, 1.713011267799631e-01
 5.466775999999999e+00,-1.108822623971360e-01
