Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Pos
 3.383401000000000e+00, 2.994772848911350e-01
 3.400068000000000e+00, 2.556052927552343e-01
 3.416735000000000e+00, 1.915607827355186e-01
 3.433402000000000e+00, 1.101468610459355e-01
 3.450069000000000e+00, 2.002478922269317e-02
 3.466736000000000e+00,-6.595327777950247e-02
 3.483403000000000e+00,-1.347238402775618e-01
 3.500070000000000e+00,-1.771725931216917e-01
 3.516737000000000e+00,-1.902706447177535e-01
 3.533404000000000e+00,-1.766713201062897e-01
 3.550071000000000e+00,-1.428983130306025e-01
 3.566738000000000e+00,-9.727985342146833e-02
 3.583405000000000e+00,-4.816663098820554e-02
 3.600072000000000e+00,-2.690876993053603e-03
 3.616739000000000e+00, 3.378672912997392e-02
 3.633406000000000e+00, 5.770088525291087e-02
 3.650073000000000e+00, 6.722327704940814e-02
 3.666740000000000e+00, 6.236182991882197e-02
 3.683407000000000e+00, 4.499069078746930e-02
 3.700074000000000e+00, 1.855464384639096e-02
 3.716741000000000e+00,-1.237578057704076e-02
 3.733408000000000e+00,-4.245464634148941e-02
 3.750075000000000e+00,-6.641864226965204e-02
 3.766742000000000e+00,-8.106939269438911e-02
 3.783409000000000e+00,-8.641175925833708e-02
 3.800076000000000e+00,-8.455500019379156e-02
 3.816743000000000e+00,-7.855847156255077e-02
 3.833410000000000e+00,-7.194598088544046e-02
 3.850077000000000e+00,-6.796896793329961e-02
 3.866744000000000e+00,-6.845448750601618e-02
 3.883411000000000e+00,-7.287869249772012e-02
 3.900078000000000e+00,-7.837195796044875e-02
 3.916745000000000e+00,-8.082656287582389e-02
 3.933412000000000e+00,-7.657303378152243e-02
 3.950079000000000e+00,-6.375635649417738e-02
 3.966746000000000e+00,-4.283160094588936e-02
 3.983413000000000e+00,-1.616085296552583e-02
 4.000080000000001e+00, 1.295856841820631e-02
 4.016747000000001e+00, 4.136082170328574e-02
 4.033414000000000e+00, 6.672755116935034e-02
 4.050081000000000e+00, 8.780122215695706e-02
 4.066748000000000e+00, 1.042640369765084e-01
 4.083415000000000e+00, 1.165152933198146e-01
 4.100082000000000e+00, 1.254656129520296e-01
 4.116749000000000e+00, 1.323659857959601e-01
 4.133416000000000e+00, 1.386487862006425e-01
 4.150083000000000e+00, 1.457595154401466e-01
 4.166750000000000e+00, 1.549909690378214e-01
 4.183417000000000e+00, 1.673469526631716e-01
 4.200084000000000e+00, 1.834360219392918e-01
 4.216751000000000e+00, 2.033844478137538e-01
 4.233418000000000e+00, 2.267762774089544e-01
 4.250085000000000e+00, 2.526060497162587e-01
 4.266752000000000e+00, 2.792484140159802e-01
 4.283419000000000e+00, 3.045304708899759e-01
 4.300086000000000e+00, 3.259083054733598e-01
 4.316753000000000e+00, 3.405491277914877e-01
 4.333420000000000e+00, 3.451069767698627e-01
 4.350087000000000e+00, 3.353271471657078e-01
 4.366754000000000e+00, 3.061986517157351e-01
 4.383421000000000e+00, 2.534903142412442e-01
 4.400088000000000e+00, 1.766310248113396e-01
 4.416755000000000e+00, 8.169131827590938e-02
 4.433422000000000e+00,-1.794045865822014e-02
 4.450089000000000e+00,-1.053482394971638e-01
 4.466756000000000e+00,-1.667948708670178e-01
 4.483423000000000e+00,-1.961038708343947e-01
 4.500090000000000e+00,-1.942794376104450e-01
 4.516757000000000e+00,-1.669186426603226e-01
 4.533424000000000e+00,-1.221493293745450e-01
 4.550091000000000e+00,-6.920757416131516e-02
 4.566758000000000e+00,-1.694436770571218e-02
 4.583425000000000e+00, 2.757130815253506e-02
 4.600092000000000e+00, 5.972911843913165e-02
 4.616759000000000e+00, 7.721192741329425e-02
 4.633426000000000e+00, 7.950442601578712e-02
 4.650093000000000e+00, 6.770410417750317e-02
 4.666760000000000e+00, 4.471037142597653e-02
 4.683427000000000e+00, 1.520186267209964e-02
 4.700094000000000e+00,-1.523640665096769e-02
 4.716761000000000e+00,-4.183133417757474e-02
 4.733428000000000e+00,-6.222377581532879e-02
 4.750095000000000e+00,-7.630038018939585e-02
 4.766762000000000e+00,-8.467701558390622e-02
 4.783429000000000e+00,-8.829611407126563e-02
 4.800096000000000e+00,-8.886593428815046e-02
 4.816763000000000e+00,-8.872853337234714e-02
 4.833430000000000e+00,-9.005253613073270e-02
 4.850097000000000e+00,-9.377823626036721e-02
 4.866764000000000e+00,-9.871696459104910e-02
 4.883431000000000e+00,-1.014865064991651e-01
 4.900098000000000e+00,-9.796501494467338e-02
 4.916765000000000e+00,-8.555941069177972e-02
 4.933432000000000e+00,-6.449428316290502e-02
 4.950099000000000e+00,-3.737752315763331e-02
 4.966766000000000e+00,-7.807701451348144e-03
 4.983433000000000e+00, 2.090993997413874e-02
 5.000100000000000e+00, 4.647574455960888e-02
 5.016767000000000e+00, 6.781182596746346e-02
 5.033434000000000e+00, 8.495530378945566e-02
 5.050101000000000e+00, 9.873868968456814e-02
 5.066768000000001e+00, 1.103874075252817e-01
 5.083435000000000e+00, 1.211893450524926e-01
 5.100102000000001e+00, 1.323246210767411e-01
 5.116769000000000e+00, 1.448240546514691e-01
 5.133436000000001e+00, 1.595512837570395e-01
 5.150103000000000e+00, 1.771252728152432e-01
 5.166770000000000e+00, 1.977881715799171e-01
 5.183437000000001e+00, 2.212935238891731e-01
 5.200104000000000e+00, 2.468717352930058e-01
 5.216771000000000e+00, 2.732450193402249e-01
 5.233438000000000e+00, 2.986187875063647e-01
 5.250105000000000e+00, 3.206552656392825e-01
 5.266772000000000e+00, 3.364451312325394e-01
 5.283439000000000e+00, 3.423440849014199e-01
 5.300106000000000e+00, 3.336613167521486e-01
 5.316773000000000e+00, 3.048104517232934e-01
 5.333440000000000e+00, 2.509503875931912e-01
 5.350107000000000e+00, 1.712191584239657e-01
 5.366774000000000e+00, 7.207249710993605e-02
 5.383441000000000e+00,-3.202524169835972e-02
 5.400108000000000e+00,-1.228880587335345e-01
 5.416775000000000e+00,-1.859982801826562e-01
 5.433442000000000e+00,-2.151012556973890e-01
 5.450109000000000e+00,-2.115190636654891e-01
