Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Acc
 3.383401000000000e+00,-6.692970280351248e+01
 3.400068000000000e+00,-7.560906980623965e+01
 3.416735000000000e+00,-6.634605892349812e+01
 3.433402000000000e+00,-3.413267897379065e+01
 3.450069000000000e+00, 1.476374948457992e+01
 3.466736000000000e+00, 6.456252469759542e+01
 3.483403000000000e+00, 9.868890343842659e+01
 3.500070000000000e+00, 1.092038267419506e+02
 3.516737000000000e+00, 9.844023383586610e+01
 3.533404000000000e+00, 7.367330925607897e+01
 3.550071000000000e+00, 4.260123907097640e+01
 3.566738000000000e+00, 1.177515527413439e+01
 3.583405000000000e+00,-1.421726266210191e+01
 3.600072000000000e+00,-3.347354803597961e+01
 3.616739000000000e+00,-4.624278707375608e+01
 3.633406000000000e+00,-5.291632977322564e+01
 3.650073000000000e+00,-5.294191394322237e+01
 3.666740000000000e+00,-4.599414499068430e+01
 3.683407000000000e+00,-3.327928333480258e+01
 3.700074000000000e+00,-1.668195954352552e+01
 3.716741000000000e+00, 2.932993629472639e+00
 3.733408000000000e+00, 2.334225144282223e+01
 3.750075000000000e+00, 3.577340152385383e+01
 3.766742000000000e+00, 3.472382891579335e+01
 3.783409000000000e+00, 2.638497376639713e+01
 3.800076000000000e+00, 1.523013285154127e+01
 3.816743000000000e+00, 2.109489301665697e+00
 3.833410000000000e+00,-1.036381357462322e+01
 3.850077000000000e+00,-1.757830138444347e+01
 3.866744000000000e+00,-1.570976376770793e+01
 3.883411000000000e+00,-4.654686473182674e+00
 3.900078000000000e+00, 1.123763941802406e+01
 3.916745000000000e+00, 2.533626012435009e+01
 3.933412000000000e+00, 3.230730477608929e+01
 3.950079000000000e+00, 3.039121657089627e+01
 3.966746000000000e+00, 2.125549163205383e+01
 3.983413000000000e+00, 8.695109270798392e+00
 4.000080000000001e+00,-3.146815699866799e+00
 4.016747000000001e+00,-1.159800377939627e+01
 4.033414000000000e+00,-1.602576169852527e+01
 4.050081000000000e+00,-1.702526073472948e+01
 4.066748000000000e+00,-1.546371710688449e+01
 4.083415000000000e+00,-1.208592068426873e+01
 4.100082000000000e+00,-7.489995366384000e+00
 4.116749000000000e+00,-2.231180273566454e+00
 4.133416000000000e+00, 3.075686389283649e+00
 4.150083000000000e+00, 7.810983893628123e+00
 4.166750000000000e+00, 1.148619394088897e+01
 4.183417000000000e+00, 1.373139114154047e+01
 4.200084000000000e+00, 1.421966740422692e+01
 4.216751000000000e+00, 1.274870987414566e+01
 4.233418000000000e+00, 9.160043562752534e+00
 4.250085000000000e+00, 3.268571860496744e+00
 4.266752000000000e+00,-4.683068917261246e+00
 4.283419000000000e+00,-1.391779966796459e+01
 4.300086000000000e+00,-2.397355297473086e+01
 4.316753000000000e+00,-3.570152225943234e+01
 4.333420000000000e+00,-5.100384889127537e+01
 4.350087000000000e+00,-6.996572557025554e+01
 4.366754000000000e+00,-8.705233220384500e+01
 4.383421000000000e+00,-9.113714579133975e+01
 4.400088000000000e+00,-7.000475879420966e+01
 4.416755000000000e+00,-1.938554667435084e+01
 4.433422000000000e+00, 4.620227907734803e+01
 4.450089000000000e+00, 9.858895966731095e+01
 4.466756000000000e+00, 1.202073050331760e+02
 4.483423000000000e+00, 1.147185348585495e+02
 4.500090000000000e+00, 9.337031245059903e+01
 4.516757000000000e+00, 6.336307892687847e+01
 4.533424000000000e+00, 2.918799741907193e+01
 4.550091000000000e+00,-3.595552616139570e+00
 4.566758000000000e+00,-2.946222576698938e+01
 4.583425000000000e+00,-4.589781902719540e+01
 4.600092000000000e+00,-5.386777999568513e+01
 4.616759000000000e+00,-5.559900132008254e+01
 4.633426000000000e+00,-5.183334927584426e+01
 4.650093000000000e+00,-4.145979403348232e+01
 4.666760000000000e+00,-2.409528502461384e+01
 4.683427000000000e+00,-2.872646990640987e+00
 4.700094000000000e+00, 1.550393152564279e+01
 4.716761000000000e+00, 2.387069014827143e+01
 4.733428000000000e+00, 2.298343236213805e+01
 4.750095000000000e+00, 2.061278667488533e+01
 4.766762000000000e+00, 1.767877319921167e+01
 4.783429000000000e+00, 1.142993784975217e+01
 4.800096000000000e+00, 2.463056337095094e+00
 4.816763000000000e+00,-6.006804117327752e+00
 4.833430000000000e+00,-1.000086325852623e+01
 4.850097000000000e+00,-5.864193824246356e+00
 4.866764000000000e+00, 7.257256794533415e+00
 4.883431000000000e+00, 2.368721866465124e+01
 4.900098000000000e+00, 3.387502674489323e+01
 4.916765000000000e+00, 3.270204859483405e+01
 4.933432000000000e+00, 2.235506466311086e+01
 4.950099000000000e+00, 8.587466973312072e+00
 4.966766000000000e+00,-3.721036155559337e+00
 4.983433000000000e+00,-1.210959629722704e+01
 5.000100000000000e+00,-1.591742876497090e+01
 5.016767000000000e+00,-1.557902130972036e+01
 5.033434000000000e+00,-1.232311464929737e+01
 5.050101000000000e+00,-7.703622461838610e+00
 5.066768000000001e+00,-2.969390531502777e+00
 5.083435000000000e+00, 1.291460324608990e+00
 5.100102000000001e+00, 5.003374907301382e+00
 5.116769000000000e+00, 8.159667873034467e+00
 5.133436000000001e+00, 1.047641672123906e+01
 5.150103000000000e+00, 1.142222658116602e+01
 5.166770000000000e+00, 1.055246745790286e+01
 5.183437000000001e+00, 7.762460650423890e+00
 5.200104000000000e+00, 3.169670977104826e+00
 5.216771000000000e+00,-3.268272454783950e+00
 5.233438000000000e+00,-1.168532099118821e+01
 5.250105000000000e+00,-2.207311097003840e+01
 5.266772000000000e+00,-3.494365636465277e+01
 5.283439000000000e+00,-5.178728656241780e+01
 5.300106000000000e+00,-7.286047885576869e+01
 5.316773000000000e+00,-9.238857276450047e+01
 5.333440000000000e+00,-9.777164103108296e+01
 5.350107000000000e+00,-7.528560934104961e+01
 5.366774000000000e+00,-2.046227796546408e+01
 5.383441000000000e+00, 5.019572543393760e+01
 5.400108000000000e+00, 1.055257410444844e+02
 5.416775000000000e+00, 1.271632833347159e+02
 5.433442000000000e+00, 1.203383369673581e+02
 5.450109000000000e+00, 9.745085911594497e+01
 5.466775999999999e+00, 6.567287743938449e+01
 5.483443000000000e+00, 2.948897948859573e+01
 5.500110000000000e+00,-4.878770321563195e+00
 5.516777000000000e+00,-3.120257593515938e+01
 5.533444000000000e+00,-4.692890115108118e+01
 5.550111000000000e+00,-5.369761043634789e+01
 5.566778000000000e+00,-5.473380608863561e+01
 5.583445000000000e+00,-5.164338428951081e+01
 5.600112000000000e+00,-4.308805998241529e+01
 5.616779000000000e+00,-2.689676495132617e+01
 5.633446000000000e+00,-4.350583613686277e+00
 5.650113000000000e+00, 1.668640432809263e+01
 5.666780000000000e+00, 2.661139250208437e+01
 5.683447000000000e+00, 2.642231635068774e+01
 5.700114000000001e+00, 2.118292450429503e+01
 5.716781000000000e+00, 1.163924657642986e+01
 5.733448000000001e+00,-5.670263278639198e-01
 5.750115000000000e+00,-1.098742799438444e+01
 5.766782000000000e+00,-1.499042475677931e+01
 5.783449000000000e+00,-1.034696175794758e+01
 5.800116000000000e+00, 2.385640396531243e+00
 5.816783000000001e+00, 1.974833216699588e+01
 5.833450000000000e+00, 3.474821701541028e+01
 5.850117000000001e+00, 4.015101953800581e+01
 5.866784000000000e+00, 3.379133519764008e+01
 5.883451000000001e+00, 1.957165973325616e+01
 5.900118000000000e+00, 3.850236221729740e+00
 5.916785000000001e+00,-8.634536638258044e+00
 5.933452000000001e+00,-1.603927066492446e+01
 5.950119000000000e+00,-1.840678083722471e+01
 5.966786000000001e+00,-1.659683304694780e+01
 5.983453000000000e+00,-1.191813361254748e+01
 6.000120000000001e+00,-5.979866646598939e+00
 6.016787000000001e+00,-2.769040001102529e-01
 6.033454000000001e+00, 4.343852036396595e+00
 6.050121000000001e+00, 7.417057951660833e+00
 6.066788000000001e+00, 9.587252708538507e+00
 6.083455000000001e+00, 1.038702225534885e+01
 6.100122000000001e+00, 9.503425328303519e+00
 6.116789000000001e+00, 6.989699123419008e+00
 6.133456000000001e+00, 3.851081928140157e+00
 6.150123000000001e+00,-6.549047985733929e-01
 6.166790000000001e+00,-6.148950762809889e+00
 6.183457000000001e+00,-1.247852380769170e+01
 6.200124000000001e+00,-1.968826737957906e+01
 6.216791000000001e+00,-2.839537607017094e+01
 6.233458000000001e+00,-3.994666005622554e+01
 6.250125000000001e+00,-5.562882394235671e+01
 6.266792000000001e+00,-7.379961109455331e+01
 6.283459000000001e+00,-8.689669750502586e+01
 6.300126000000001e+00,-8.189980047193355e+01
 6.316793000000001e+00,-4.945317488405303e+01
 6.333460000000001e+00, 6.630736719431873e+00
 6.350127000000001e+00, 6.617553601146771e+01
 6.366794000000001e+00, 1.062265306153881e+02
 6.383461000000000e+00, 1.193310209150850e+02
 6.400128000000000e+00, 1.106129632830067e+02
 6.416795000000000e+00, 8.679108161388977e+01
 6.433462000000000e+00, 5.378723186792073e+01
 6.450129000000000e+00, 1.902942310464859e+01
 6.466796000000000e+00,-9.882558606848214e+00
 6.483463000000000e+00,-2.893420985339480e+01
 6.500130000000000e+00,-3.876097650363199e+01
 6.516797000000000e+00,-4.238942286648479e+01
 6.533464000000000e+00,-4.229031910669622e+01
 6.550131000000000e+00,-3.926629086657429e+01
 6.566798000000000e+00,-3.347431583345103e+01
 6.583465000000000e+00,-2.535780761593718e+01
 6.600132000000000e+00,-1.458022813019148e+01
 6.616799000000000e+00,-4.900703844787401e-01
 6.633466000000000e+00, 1.157778978514258e+01
 6.650133000000000e+00, 1.590912511217108e+01
 6.666800000000000e+00, 1.571629831508523e+01
 6.683467000000000e+00, 1.186454637160484e+01
 6.700134000000000e+00, 3.718945887256386e+00
 6.716801000000000e+00,-6.046161441150762e+00
 6.733468000000000e+00,-1.252239269581202e+01
 6.750135000000000e+00,-1.065422475382484e+01
 6.766802000000000e+00, 1.585490248648369e+00
 6.783469000000000e+00, 2.019081608553847e+01
 6.800136000000000e+00, 3.618759499725909e+01
 6.816803000000000e+00, 4.174550373649431e+01
 6.833470000000000e+00, 3.552315134937349e+01
 6.850137000000000e+00, 2.175269067795801e+01
 6.866804000000000e+00, 5.886406258343807e+00
 6.883471000000000e+00,-7.847679301414644e+00
 6.900138000000000e+00,-1.679934232536197e+01
 6.916805000000000e+00,-2.014729955731879e+01
 6.933472000000000e+00,-1.886808991175841e+01
 6.950139000000000e+00,-1.479425138303669e+01
 6.966806000000000e+00,-9.605071865917100e+00
 6.983473000000000e+00,-4.419947478408718e+00
 7.000140000000000e+00, 2.316859237647338e-01
 7.016807000000000e+00, 3.945439169442281e+00
 7.033474000000000e+00, 7.705203302724185e+00
 7.050141000000000e+00, 9.767056203665382e+00
 7.066808000000000e+00, 1.022832415365109e+01
 7.083475000000000e+00, 9.572407727151028e+00
 7.100142000000000e+00, 7.943100820220863e+00
 7.116809000000000e+00, 5.127236212243244e+00
 7.133476000000000e+00, 1.531473662239152e+00
 7.150143000000000e+00,-2.859407771014653e+00
 7.166810000000000e+00,-8.163578304017879e+00
 7.183477000000000e+00,-1.438965711527134e+01
 7.200144000000000e+00,-2.177729872628781e+01
 7.216811000000001e+00,-3.114076702988431e+01
 7.233478000000000e+00,-4.364488570066226e+01
 7.250145000000000e+00,-5.930387534164895e+01
 7.266812000000000e+00,-7.420732677235779e+01
 7.283479000000000e+00,-7.941737699575467e+01
 7.300146000000000e+00,-6.408841211527987e+01
 7.316813000000000e+00,-2.334186588806546e+01
 7.333480000000001e+00, 3.225999459159237e+01
 7.350147000000000e+00, 7.963995372119965e+01
 7.366814000000000e+00, 1.022819729776585e+02
 7.383481000000001e+00, 1.008655599979974e+02
 7.400148000000001e+00, 8.433575675817031e+01
 7.416815000000001e+00, 6.002082939033174e+01
 7.433482000000000e+00, 3.308389497495950e+01
 7.450149000000001e+00, 8.593434873722693e+00
 7.466816000000001e+00,-9.387945690408687e+00
 7.483483000000001e+00,-1.979627420035011e+01
 7.500150000000001e+00,-2.465392136275392e+01
 7.516817000000001e+00,-2.717231331464362e+01
 7.533484000000001e+00,-2.947892882317770e+01
 7.550151000000000e+00,-3.173959308086332e+01
 7.566818000000000e+00,-3.282799473028449e+01
 7.583485000000000e+00,-3.098563984193143e+01
 7.600152000000000e+00,-2.344581054389876e+01
 7.616819000000000e+00,-7.862394353452129e+00
 7.633486000000000e+00, 1.009804442845821e+01
 7.650153000000000e+00, 1.987784080913198e+01
 7.666820000000000e+00, 2.132760883701701e+01
 7.683487000000000e+00, 1.657751051743723e+01
 7.700154000000000e+00, 5.725965953414877e+00
 7.716821000000000e+00,-8.238005890660187e+00
 7.733488000000000e+00,-1.921156287139747e+01
 7.750155000000000e+00,-2.077792861473456e+01
 7.766822000000000e+00,-1.057037125574980e+01
 7.783489000000000e+00, 7.555453246376207e+00
 7.800156000000000e+00, 2.618689979125767e+01
 7.816823000000000e+00, 3.860502085416899e+01
 7.833490000000000e+00, 4.128754147599682e+01
 7.850157000000000e+00, 3.464252808222530e+01
 7.866824000000000e+00, 2.193436473425546e+01
 7.883491000000000e+00, 7.384310623672646e+00
 7.900158000000001e+00,-5.310640578917369e+00
 7.916825000000000e+00,-1.401308934662280e+01
 7.933492000000000e+00,-1.831268317742864e+01
 7.950159000000000e+00,-1.879991975529855e+01
 7.966826000000000e+00,-1.645698296330750e+01
 7.983493000000000e+00,-1.249204279022255e+01
 8.000160000000001e+00,-8.057266013654816e+00
 8.016827000000001e+00,-3.854547599703033e+00
 8.033494000000001e+00,-3.425509324276400e-02
 8.050160999999999e+00, 3.529722048354785e+00
 8.066828000000001e+00, 6.893819845631473e+00
 8.083495000000001e+00, 9.834290294263672e+00
 8.100162000000001e+00, 1.193065165851510e+01
 8.116828999999999e+00, 1.281285872031213e+01
 8.133496000000001e+00, 1.227802787467993e+01
 8.150162999999999e+00, 1.022390639334522e+01
 8.166830000000001e+00, 6.673419499977439e+00
 8.183496999999999e+00, 1.924450447034370e+00
 8.200164000000001e+00,-3.539349722675352e+00
 8.216830999999999e+00,-9.535476758731399e+00
 8.233498000000001e+00,-1.654005242292840e+01
 8.250165000000001e+00,-2.567881125302724e+01
 8.266832000000001e+00,-3.837732237813542e+01
 8.283498999999999e+00,-5.509233892385818e+01
 8.300166000000001e+00,-7.315853027509390e+01
 8.316833000000001e+00,-8.557525755496754e+01
 8.333500000000001e+00,-8.221368578265756e+01
 8.350166999999999e+00,-5.381670532619206e+01
 8.366834000000001e+00,-7.030267593694697e-01
 8.383501000000001e+00, 5.935605234925462e+01
 8.400168000000001e+00, 1.006365073095619e+02
 8.416834999999999e+00, 1.114430851862380e+02
 8.433502000000001e+00, 9.885959569464956e+01
 8.450169000000001e+00, 7.487954833487706e+01
 8.466836000000001e+00, 4.695365608327803e+01
 8.483503000000001e+00, 1.898314583085767e+01
 8.500170000000001e+00,-5.599152875376432e+00
 8.516836999999999e+00,-2.363398252128172e+01
 8.533504000000001e+00,-3.357723896628136e+01
 8.550171000000001e+00,-3.622727621862742e+01
 8.566838000000001e+00,-3.413650520018246e+01
 8.583504999999999e+00,-2.986599688950036e+01
 8.600172000000001e+00,-2.450504508330848e+01
 8.616839000000001e+00,-1.790005529321578e+01
 8.633506000000001e+00,-1.014151097190028e+01
 8.650173000000001e+00,-2.100815986869520e+00
 8.666840000000001e+00, 5.690374985195512e+00
 8.683507000000001e+00, 1.213850127046477e+01
 8.700174000000001e+00, 1.585323286514168e+01
 8.716841000000001e+00, 1.568815405269637e+01
 8.733508000000000e+00, 8.735032989418846e+00
 8.750175000000000e+00,-5.116193230580137e+00
 8.766842000000000e+00,-2.158336819436613e+01
 8.783509000000000e+00,-3.361399135400254e+01
 8.800176000000000e+00,-3.383640873214737e+01
 8.816843000000000e+00,-1.920038973633167e+01
 8.833510000000000e+00, 5.423076875667156e+00
 8.850177000000000e+00, 3.000558603806819e+01
 8.866844000000000e+00, 4.611777712574550e+01
 8.883511000000000e+00, 5.052243559709591e+01
 8.900178000000000e+00, 4.412936764873026e+01
 8.916845000000000e+00, 3.023348158501443e+01
 8.933512000000000e+00, 1.363022459493129e+01
 8.950179000000000e+00,-8.704727494320131e-01
 8.966846000000000e+00,-1.047592367914886e+01
 8.983513000000000e+00,-1.505424230477282e+01
 9.000180000000000e+00,-1.598502945084855e+01
 9.016847000000000e+00,-1.479453359811672e+01
 9.033514000000000e+00,-1.257697856460199e+01
 9.050181000000000e+00,-9.982416321822519e+00
 9.066848000000000e+00,-7.335947467740413e+00
 9.083515000000000e+00,-4.791412683879776e+00
 9.100182000000000e+00,-2.508465391102098e+00
 9.116849000000000e+00,-7.844096343252167e-01
 9.133516000000000e+00,-9.697880644222967e-02
 9.150183000000000e+00,-9.969343502812325e-01
 9.166850000000000e+00,-3.828875699235374e+00
 9.183517000000000e+00,-8.507540586419125e+00
 9.200184000000000e+00,-1.461138621017268e+01
 9.216851000000000e+00,-2.162880324160252e+01
 9.233518000000000e+00,-2.905883938032953e+01
 9.250185000000000e+00,-3.635706575376479e+01
 9.266852000000000e+00,-4.252800570415357e+01
 9.283519000000002e+00,-4.525381382915253e+01
 9.300186000000000e+00,-4.064631880138121e+01
 9.316853000000000e+00,-2.503507251921061e+01
 9.333520000000000e+00, 1.928164372895542e+00
 9.350187000000002e+00, 3.557453465456352e+01
 9.366854000000000e+00, 6.699699471312562e+01
 9.383521000000000e+00, 8.569367026046866e+01
