Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Acc
 3.383401000000000e+00, 4.227146193267863e+00
 3.400068000000000e+00, 2.775307072254769e+00
 3.416735000000000e+00, 3.240751676262033e-01
 3.433402000000000e+00,-2.789293217006600e+00
 3.450069000000000e+00,-5.914069868378768e+00
 3.466736000000000e+00,-8.712329488148489e+00
 3.483403000000000e+00,-1.175269836304069e+01
 3.500070000000000e+00,-1.583820025416085e+01
 3.516737000000000e+00,-2.166941398115286e+01
 3.533404000000000e+00,-3.121398578425010e+01
 3.550071000000000e+00,-4.758627561704529e+01
 3.566738000000000e+00,-7.053148749394190e+01
 3.583405000000000e+00,-9.136306783677256e+01
 3.600072000000000e+00,-9.428002941072910e+01
 3.616739000000000e+00,-6.329444157528035e+01
 3.633406000000000e+00, 3.957982607951660e+00
 3.650073000000000e+00, 8.329775126507973e+01
 3.666740000000000e+00, 1.397647386456846e+02
 3.683407000000000e+00, 1.597542599830584e+02
 3.700074000000000e+00, 1.507381067226414e+02
 3.716741000000000e+00, 1.208452958697349e+02
 3.733408000000000e+00, 7.630091417839981e+01
 3.750075000000000e+00, 2.886404017481275e+01
 3.766742000000000e+00,-8.172205180048364e+00
 3.783409000000000e+00,-2.957110164831683e+01
 3.800076000000000e+00,-3.852954873076406e+01
 3.816743000000000e+00,-4.084109191861192e+01
 3.833410000000000e+00,-4.084697752986693e+01
 3.850077000000000e+00,-4.061167235656157e+01
 3.866744000000000e+00,-4.081735285358479e+01
 3.883411000000000e+00,-4.121408706780744e+01
 3.900078000000000e+00,-3.922295765046375e+01
 3.916745000000000e+00,-2.944044476224679e+01
 3.933412000000000e+00,-1.213925294971036e+01
 3.950079000000000e+00,-1.124763486167542e+00
 3.966746000000000e+00,-1.790634011123747e+00
 3.983413000000000e+00,-3.863699873231199e+00
 4.000080000000001e+00,-5.353446342143701e+00
 4.016747000000001e+00,-8.942770824940618e+00
 4.033414000000000e+00,-1.167097046168089e+01
 4.050081000000000e+00,-7.889628024624775e+00
 4.066748000000000e+00, 4.132221393014736e+00
 4.083415000000000e+00, 1.983554318142284e+01
 4.100082000000000e+00, 3.125415576617048e+01
 4.116749000000000e+00, 3.316286385965618e+01
 4.133416000000000e+00, 2.635703633965562e+01
 4.150083000000000e+00, 1.518375461088648e+01
 4.166750000000000e+00, 3.667653849837680e+00
 4.183417000000000e+00,-5.651308515060284e+00
 4.200084000000000e+00,-1.128642788606821e+01
 4.216751000000000e+00,-1.281218811805005e+01
 4.233418000000000e+00,-1.104834941963389e+01
 4.250085000000000e+00,-7.539919084961231e+00
 4.266752000000000e+00,-3.700802770963197e+00
 4.283419000000000e+00,-3.923240890756362e-01
 4.300086000000000e+00, 2.006520317301453e+00
 4.316753000000000e+00, 3.419429187802732e+00
 4.333420000000000e+00, 3.910837973070172e+00
 4.350087000000000e+00, 3.536197511462266e+00
 4.366754000000000e+00, 2.312256137162576e+00
 4.383421000000000e+00, 3.303347898638937e-01
 4.400088000000000e+00,-2.074570289608782e+00
 4.416755000000000e+00,-4.420544995132377e+00
 4.433422000000000e+00,-7.013782611512497e+00
 4.450089000000000e+00,-1.116957136377579e+01
 4.466756000000000e+00,-1.768657575833605e+01
 4.483423000000000e+00,-2.762013795964901e+01
 4.500090000000000e+00,-4.379260634935252e+01
 4.516757000000000e+00,-6.781716602404147e+01
 4.533424000000000e+00,-9.417002032639041e+01
 4.550091000000000e+00,-1.086444617896644e+02
 4.566758000000000e+00,-9.319427100708140e+01
 4.583425000000000e+00,-3.595939770477220e+01
 4.600092000000000e+00, 5.243167320314125e+01
 4.616759000000000e+00, 1.346872080559761e+02
 4.633426000000000e+00, 1.784850147933083e+02
 4.650093000000000e+00, 1.829965197937127e+02
 4.666760000000000e+00, 1.597849608631592e+02
 4.683427000000000e+00, 1.144963565771140e+02
 4.700094000000000e+00, 5.566714018829911e+01
 4.716761000000000e+00, 3.273321188099869e-01
 4.733428000000000e+00,-3.797838745347211e+01
 4.750095000000000e+00,-5.736895038320788e+01
 4.766762000000000e+00,-6.318896288597767e+01
 4.783429000000000e+00,-6.157487766023529e+01
 4.800096000000000e+00,-5.677214667528978e+01
 4.816763000000000e+00,-5.114712753869139e+01
 4.833430000000000e+00,-4.523159286139165e+01
 4.850097000000000e+00,-3.644688318973513e+01
 4.866764000000000e+00,-2.047349093191590e+01
 4.883431000000000e+00,-2.078805582650832e+00
 4.900098000000000e+00, 4.096638658485969e+00
 4.916765000000000e+00, 1.985533632082265e-01
 4.933432000000000e+00,-1.491340415211724e+00
 4.950099000000000e+00,-2.484227342165552e+00
 4.966766000000000e+00,-7.236370085376292e+00
 4.983433000000000e+00,-1.246729543032189e+01
 5.000100000000000e+00,-1.083537451056858e+01
 5.016767000000000e+00, 1.296975617098739e+00
 5.033434000000000e+00, 1.941372801718673e+01
 5.050101000000000e+00, 3.363327012377839e+01
 5.066768000000001e+00, 3.674658092623520e+01
 5.083435000000000e+00, 2.932907352184334e+01
 5.100102000000001e+00, 1.675903169050929e+01
 5.116769000000000e+00, 3.786494398916900e+00
 5.133436000000001e+00,-6.837145264208464e+00
 5.150103000000000e+00,-1.343315685501307e+01
 5.166770000000000e+00,-1.537213364064712e+01
 5.183437000000001e+00,-1.342536305292965e+01
 5.200104000000000e+00,-9.244226539507235e+00
 5.216771000000000e+00,-4.423535688086803e+00
 5.233438000000000e+00,-3.186276378895007e-02
 5.250105000000000e+00, 3.342565603942728e+00
 5.266772000000000e+00, 5.500692546450027e+00
 5.283439000000000e+00, 6.521271847571912e+00
 5.300106000000000e+00, 6.550619571996506e+00
 5.316773000000000e+00, 5.663856745291433e+00
 5.333440000000000e+00, 3.904343234970905e+00
 5.350107000000000e+00, 1.439796665833829e+00
 5.366774000000000e+00,-1.383894351835351e+00
 5.383441000000000e+00,-4.614022489815601e+00
 5.400108000000000e+00,-9.074429692207413e+00
 5.416775000000000e+00,-1.523687755061520e+01
 5.433442000000000e+00,-2.325895705836244e+01
 5.450109000000000e+00,-3.458101125765059e+01
 5.466775999999999e+00,-5.158456331146358e+01
 5.483443000000000e+00,-7.394216100432074e+01
 5.500110000000000e+00,-9.453358034958087e+01
 5.516777000000000e+00,-1.002144674014535e+02
 5.533444000000000e+00,-7.693804244207580e+01
 5.550111000000000e+00,-1.772885129979359e+01
 5.566778000000000e+00, 6.430108195850718e+01
 5.583445000000000e+00, 1.340364281316336e+02
 5.600112000000000e+00, 1.644641118560486e+02
 5.616779000000000e+00, 1.591069130272848e+02
 5.633446000000000e+00, 1.330132190109395e+02
 5.650113000000000e+00, 9.442863748159263e+01
 5.666780000000000e+00, 4.881117477621896e+01
 5.683447000000000e+00, 5.424709652272625e+00
 5.700114000000001e+00,-2.629131343966722e+01
 5.716781000000000e+00,-4.312921364463003e+01
 5.733448000000001e+00,-4.817388654249863e+01
 5.750115000000000e+00,-4.691381347562255e+01
 5.766782000000000e+00,-4.440863542769028e+01
 5.783449000000000e+00,-4.373785962360864e+01
 5.800116000000000e+00,-4.445979909910088e+01
 5.816783000000001e+00,-4.159120606855542e+01
 5.833450000000000e+00,-2.864490181754429e+01
 5.850117000000001e+00,-8.548404365640195e+00
 5.866784000000000e+00, 2.754199998125321e+00
 5.883451000000001e+00, 1.513500183434795e+00
 5.900118000000000e+00,-2.190548450408863e+00
 5.916785000000001e+00,-7.411887972063419e+00
 5.933452000000001e+00,-1.463371614814647e+01
 5.950119000000000e+00,-1.787563499677278e+01
 5.966786000000001e+00,-1.086134651102710e+01
 5.983453000000000e+00, 5.941880525085550e+00
 6.000120000000001e+00, 2.457487921193739e+01
 6.016787000000001e+00, 3.587649306536328e+01
 6.033454000000001e+00, 3.635911839236332e+01
 6.050121000000001e+00, 2.824957563892366e+01
 6.066788000000001e+00, 1.554556856420517e+01
 6.083455000000001e+00, 2.147292418158680e+00
 6.100122000000001e+00,-8.442953036330451e+00
 6.116789000000001e+00,-1.413916029421135e+01
 6.133456000000001e+00,-1.498836471369798e+01
 6.150123000000001e+00,-1.245961256307183e+01
 6.166790000000001e+00,-8.220779502451576e+00
 6.183457000000001e+00,-3.545260057251476e+00
 6.200124000000001e+00, 7.052766891149104e-01
 6.216791000000001e+00, 4.005494679111433e+00
 6.233458000000001e+00, 6.123614224516345e+00
 6.250125000000001e+00, 7.032797598884495e+00
 6.266792000000001e+00, 6.817683307339634e+00
 6.283459000000001e+00, 5.593331537790682e+00
 6.300126000000001e+00, 3.462887570437095e+00
 6.316793000000001e+00, 6.287353237835213e-01
 6.333460000000001e+00,-2.465131616317096e+00
 6.350127000000001e+00,-5.570127230058439e+00
 6.366794000000001e+00,-9.342839011239546e+00
 6.383461000000000e+00,-1.452209008987839e+01
 6.400128000000000e+00,-2.156518434066021e+01
 6.416795000000000e+00,-3.258165609985168e+01
 6.433462000000000e+00,-5.076681693695148e+01
 6.450129000000000e+00,-7.493481394144592e+01
 6.466796000000000e+00,-9.520092567048522e+01
 6.483463000000000e+00,-9.653338715708233e+01
 6.500130000000000e+00,-6.502367991744741e+01
 6.516797000000000e+00, 1.863628989735937e+00
 6.533464000000000e+00, 8.152828236636444e+01
 6.550131000000000e+00, 1.378055576991527e+02
 6.566798000000000e+00, 1.559284338153903e+02
 6.583465000000000e+00, 1.460508912854099e+02
 6.600132000000000e+00, 1.188012861310056e+02
 6.616799000000000e+00, 7.833877385328576e+01
 6.633466000000000e+00, 3.229649441824128e+01
 6.650133000000000e+00,-6.385143341427944e+00
 6.666800000000000e+00,-2.943679196497268e+01
 6.683467000000000e+00,-3.831811478577143e+01
 6.700134000000000e+00,-3.963870677754862e+01
 6.716801000000000e+00,-3.948991966997691e+01
 6.733468000000000e+00,-4.097436838199420e+01
 6.750135000000000e+00,-4.397966517882870e+01
 6.766802000000000e+00,-4.559829974760070e+01
 6.783469000000000e+00,-4.063111748092909e+01
 6.800136000000000e+00,-2.470362385709174e+01
 6.816803000000000e+00,-5.417807416265716e+00
 6.833470000000000e+00,-2.918524559781638e-01
 6.850137000000000e+00,-5.569136774428785e+00
 6.866804000000000e+00,-8.553292030347496e+00
 6.883471000000000e+00,-1.033493444061525e+01
 6.900138000000000e+00,-1.169844290808592e+01
 6.916805000000000e+00,-8.323642357847220e+00
 6.933472000000000e+00, 2.587000753753790e+00
 6.950139000000000e+00, 1.790859877572812e+01
 6.966806000000000e+00, 3.061629658924822e+01
 6.983473000000000e+00, 3.542090612476500e+01
 7.000140000000000e+00, 3.134506144836730e+01
 7.016807000000000e+00, 2.058754977585991e+01
 7.033474000000000e+00, 7.105366391887827e+00
 7.050141000000000e+00,-4.756297332627727e+00
 7.066808000000000e+00,-1.212376547639524e+01
 7.083475000000000e+00,-1.455487443237327e+01
 7.100142000000000e+00,-1.329208575458464e+01
 7.116809000000000e+00,-9.968321417473268e+00
 7.133476000000000e+00,-5.916991773779293e+00
 7.150143000000000e+00,-2.044079916940825e+00
 7.166810000000000e+00, 1.169096321603472e+00
 7.183477000000000e+00, 3.598325358172611e+00
 7.200144000000000e+00, 5.297855114936202e+00
 7.216811000000001e+00, 6.294372674211909e+00
 7.233478000000000e+00, 6.444453951991557e+00
 7.250145000000000e+00, 5.489128021903499e+00
 7.266812000000000e+00, 3.377359884731500e+00
 7.283479000000000e+00, 5.678837282866342e-01
 7.300146000000000e+00,-2.268061710016195e+00
 7.316813000000000e+00,-5.157103341697869e+00
 7.333480000000001e+00,-8.804947273838760e+00
 7.350147000000000e+00,-1.373963624327965e+01
 7.366814000000000e+00,-2.140980123901411e+01
 7.383481000000001e+00,-3.522553560496021e+01
 7.400148000000001e+00,-5.742010490711800e+01
 7.416815000000001e+00,-8.330516931426196e+01
 7.433482000000000e+00,-1.007357816542957e+02
 7.450149000000001e+00,-9.456086759387424e+01
 7.466816000000001e+00,-5.267573821612616e+01
 7.483483000000001e+00, 2.028201163225924e+01
 7.500150000000001e+00, 9.509407478210865e+01
 7.516817000000001e+00, 1.410406392868967e+02
 7.533484000000001e+00, 1.517437240459556e+02
 7.550151000000000e+00, 1.361281699999606e+02
 7.566818000000000e+00, 1.020677008312415e+02
 7.583485000000000e+00, 5.808633945313554e+01
 7.600152000000000e+00, 1.697764870817467e+01
 7.616819000000000e+00,-1.117976375845661e+01
 7.633486000000000e+00,-2.524294241880371e+01
 7.650153000000000e+00,-3.016580465914048e+01
 7.666820000000000e+00,-3.147832111498433e+01
 7.683487000000000e+00,-3.255709826070017e+01
 7.700154000000000e+00,-3.461399784647659e+01
 7.716821000000000e+00,-3.778244712480548e+01
 7.733488000000000e+00,-4.129734403899759e+01
 7.750155000000000e+00,-4.169336390736525e+01
 7.766822000000000e+00,-3.206550415379134e+01
 7.783489000000000e+00,-1.174615990206977e+01
 7.800156000000000e+00, 2.428498626741994e+00
 7.816823000000000e+00, 8.047645667154053e-01
 7.833490000000000e+00,-4.524294225612658e+00
 7.850157000000000e+00,-6.492376081809124e+00
 7.866824000000000e+00,-5.545984570639466e+00
 7.883491000000000e+00,-1.005070619336448e+00
 7.900158000000001e+00, 8.028894271262406e+00
 7.916825000000000e+00, 1.989103553967288e+01
 7.933492000000000e+00, 2.994608714304897e+01
 7.950159000000000e+00, 3.300145125481665e+01
 7.966826000000000e+00, 2.710317001113404e+01
 7.983493000000000e+00, 1.510567235184429e+01
 8.000160000000001e+00, 2.163865361480802e+00
 8.016827000000001e+00,-7.920519074029829e+00
 8.033494000000001e+00,-1.387393455969530e+01
 8.050160999999999e+00,-1.592937095651870e+01
 8.066828000000001e+00,-1.483232974676326e+01
 8.083495000000001e+00,-1.156690743033516e+01
 8.100162000000001e+00,-7.199526981072944e+00
 8.116828999999999e+00,-2.605738859709521e+00
 8.133496000000001e+00, 1.660779676838107e+00
 8.150162999999999e+00, 5.323275086708517e+00
 8.166830000000001e+00, 8.301342242019238e+00
 8.183496999999999e+00, 1.056762753059834e+01
 8.200164000000001e+00, 1.199917131673032e+01
 8.216830999999999e+00, 1.238456222724044e+01
 8.233498000000001e+00, 1.155891400236161e+01
 8.250165000000001e+00, 9.600603342244000e+00
 8.266832000000001e+00, 6.899196624328874e+00
 8.283498999999999e+00, 3.432013423123424e+00
 8.300166000000001e+00,-2.094952899980746e+00
 8.316833000000001e+00,-1.147945834832181e+01
 8.333500000000001e+00,-2.631456139575513e+01
 8.350166999999999e+00,-4.720773804359587e+01
 8.366834000000001e+00,-7.155541581040937e+01
 8.383501000000001e+00,-9.293720762399461e+01
 8.400168000000001e+00,-1.025734185924639e+02
 8.416834999999999e+00,-9.084977880158384e+01
 8.433502000000001e+00,-5.087322254940999e+01
 8.450169000000001e+00, 1.366249018640673e+01
 8.466836000000001e+00, 8.313285056941538e+01
 8.483503000000001e+00, 1.309612627844639e+02
 8.500170000000001e+00, 1.413272067219655e+02
 8.516836999999999e+00, 1.171333810780726e+02
 8.533504000000001e+00, 7.506661364315107e+01
 8.550171000000001e+00, 3.523652398663652e+01
 8.566838000000001e+00, 1.024828498322431e+01
 8.583504999999999e+00, 3.352558561542257e-01
 8.600172000000001e+00,-2.423692910466590e+00
 8.616839000000001e+00,-5.777521381637070e+00
 8.633506000000001e+00,-1.190275900345742e+01
 8.650173000000001e+00,-1.817504031406879e+01
 8.666840000000001e+00,-2.186909238968117e+01
 8.683507000000001e+00,-2.316390061317095e+01
 8.700174000000001e+00,-2.381925188845421e+01
 8.716841000000001e+00,-2.414053916218984e+01
 8.733508000000000e+00,-2.223630485617115e+01
 8.750175000000000e+00,-1.686236926498021e+01
 8.766842000000000e+00,-1.144488024506899e+01
 8.783509000000000e+00,-1.270689606415632e+01
 8.800176000000000e+00,-2.026722327185030e+01
 8.816843000000000e+00,-2.471049354026378e+01
 8.833510000000000e+00,-2.058597862767672e+01
 8.850177000000000e+00,-1.003165411267130e+01
 8.866844000000000e+00, 3.211701148270735e+00
 8.883511000000000e+00, 1.573614456046503e+01
 8.900178000000000e+00, 2.394858871789082e+01
 8.916845000000000e+00, 2.561352725020079e+01
 8.933512000000000e+00, 2.154095210781457e+01
 8.950179000000000e+00, 1.448827493959565e+01
 8.966846000000000e+00, 6.899272533082959e+00
 8.983513000000000e+00, 1.386628598978495e-01
 9.000180000000000e+00,-5.118938815399512e+00
 9.016847000000000e+00,-8.605493206508545e+00
 9.033514000000000e+00,-1.034774958425254e+01
 9.050181000000000e+00,-1.055407262248004e+01
 9.066848000000000e+00,-9.607844685897801e+00
 9.083515000000000e+00,-8.062414354587338e+00
 9.100182000000000e+00,-6.445997772732962e+00
 9.116849000000000e+00,-4.988236315506264e+00
 9.133516000000000e+00,-3.556780556710369e+00
 9.150183000000000e+00,-1.886392642698905e+00
 9.166850000000000e+00, 9.978923425941419e-02
 9.183517000000000e+00, 2.151649342554954e+00
 9.200184000000000e+00, 3.864808435890856e+00
 9.216851000000000e+00, 4.974285981143688e+00
 9.233518000000000e+00, 5.448640235639484e+00
 9.250185000000000e+00, 5.367432382343156e+00
 9.266852000000000e+00, 4.812150323089737e+00
 9.283519000000002e+00, 3.856162639770915e+00
 9.300186000000000e+00, 2.570782097826164e+00
 9.316853000000000e+00, 1.011525271239992e+00
 9.333520000000000e+00,-7.981471530539054e-01
 9.350187000000002e+00,-2.889611594011388e+00
 9.366854000000000e+00,-5.347428794750637e+00
 9.383521000000000e+00,-8.274463992707032e+00
