Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Pos
 3.383401000000000e+00, 2.229501288725787e-01
 3.400068000000000e+00, 2.311555234950791e-01
 3.416735000000000e+00, 2.400855977065066e-01
 3.433402000000000e+00, 2.490750401922563e-01
 3.450069000000000e+00, 2.572891194061183e-01
 3.466736000000000e+00, 2.638754532035694e-01
 3.483403000000000e+00, 2.680303905189225e-01
 3.500070000000000e+00, 2.688721716252337e-01
 3.516737000000000e+00, 2.652334524249117e-01
 3.533404000000000e+00, 2.554032904339913e-01
 3.550071000000000e+00, 2.365861471635910e-01
 3.566738000000000e+00, 2.042458794602382e-01
 3.583405000000000e+00, 1.524102601086480e-01
 3.600072000000000e+00, 7.602459717811011e-02
 3.616739000000000e+00,-2.498138511688206e-02
 3.633406000000000e+00,-1.418907726723354e-01
 3.650073000000000e+00,-2.571410549854299e-01
 3.666740000000000e+00,-3.503105132623767e-01
 3.683407000000000e+00,-4.063448141851144e-01
 3.700074000000000e+00,-4.193436803392819e-01
 3.716741000000000e+00,-3.914355933553826e-01
 3.733408000000000e+00,-3.306363837483529e-01
 3.750075000000000e+00,-2.487757208034299e-01
 3.766742000000000e+00,-1.584155592814409e-01
 3.783409000000000e+00,-6.960151084862227e-02
 3.800076000000000e+00, 1.157414993842412e-02
 3.816743000000000e+00, 8.235461332848407e-02
 3.833410000000000e+00, 1.418967006772369e-01
 3.850077000000000e+00, 1.901031452730025e-01
 3.866744000000000e+00, 2.270077002341958e-01
 3.883411000000000e+00, 2.525647815371793e-01
 3.900078000000000e+00, 2.667835577509118e-01
 3.916745000000000e+00, 2.704673066595409e-01
 3.933412000000000e+00, 2.663209187420306e-01
 3.950079000000000e+00, 2.585113311591121e-01
 3.966746000000000e+00, 2.498484688805022e-01
 3.983413000000000e+00, 2.406230027472022e-01
 4.000080000000001e+00, 2.303512667857316e-01
 4.016747000000001e+00, 2.184952173346112e-01
 4.033414000000000e+00, 2.041948340625143e-01
 4.050081000000000e+00, 1.869537576738005e-01
 4.066748000000000e+00, 1.679025544351266e-01
 4.083415000000000e+00, 1.501696998150887e-01
 4.100082000000000e+00, 1.377485508565110e-01
 4.116749000000000e+00, 1.335691702470541e-01
 4.133416000000000e+00, 1.381985911441354e-01
 4.150083000000000e+00, 1.499475031713268e-01
 4.166750000000000e+00, 1.658984278556946e-01
 4.183417000000000e+00, 1.829699090138290e-01
 4.200084000000000e+00, 1.986420694523131e-01
 4.216751000000000e+00, 2.113692377983336e-01
 4.233418000000000e+00, 2.206896249046977e-01
 4.250085000000000e+00, 2.270216761282911e-01
 4.266752000000000e+00, 2.312745329284448e-01
 4.283419000000000e+00, 2.344747807888214e-01
 4.300086000000000e+00, 2.375239310953086e-01
 4.316753000000000e+00, 2.410848234268884e-01
 4.333420000000000e+00, 2.455529313709547e-01
 4.350087000000000e+00, 2.510673301505815e-01
 4.366754000000000e+00, 2.575247243623785e-01
 4.383421000000000e+00, 2.645893447143078e-01
 4.400088000000000e+00, 2.717261449451241e-01
 4.416755000000000e+00, 2.782893806769863e-01
 4.433422000000000e+00, 2.836131903548292e-01
 4.450089000000000e+00, 2.869163065332956e-01
 4.466756000000000e+00, 2.870073203806903e-01
 4.483423000000000e+00, 2.820270198053087e-01
 4.500090000000000e+00, 2.690853122564541e-01
 4.516757000000000e+00, 2.436150364243486e-01
 4.533424000000000e+00, 1.991983430333987e-01
 4.550091000000000e+00, 1.291714953499047e-01
 4.566758000000000e+00, 3.035028292553283e-02
 4.583425000000000e+00,-9.242470908831782e-02
 4.600092000000000e+00,-2.237463480119968e-01
 4.616759000000000e+00,-3.407860061396782e-01
 4.633426000000000e+00,-4.221935406846989e-01
 4.650093000000000e+00,-4.558381868065813e-01
 4.666760000000000e+00,-4.399317218940613e-01
 4.683427000000000e+00,-3.806608719696177e-01
 4.700094000000000e+00,-2.902113609970421e-01
 4.716761000000000e+00,-1.841368907680755e-01
 4.733428000000000e+00,-7.718158891514366e-02
 4.750095000000000e+00, 2.009875278436049e-02
 4.766762000000000e+00, 1.020709288508557e-01
 4.783429000000000e+00, 1.668340980795233e-01
 4.800096000000000e+00, 2.146395783226094e-01
 4.816763000000000e+00, 2.467132132087876e-01
 4.833430000000000e+00, 2.645921033124507e-01
 4.850097000000000e+00, 2.700389032795772e-01
 4.866764000000000e+00, 2.656939356742110e-01
 4.883431000000000e+00, 2.557737857944338e-01
 4.900098000000000e+00, 2.447104385310245e-01
 4.916765000000000e+00, 2.343186364172967e-01
 4.933432000000000e+00, 2.240842039979827e-01
 4.950099000000000e+00, 2.134677902080256e-01
 4.966766000000000e+00, 2.019872596137785e-01
 4.983433000000000e+00, 1.884743801306559e-01
 5.000100000000000e+00, 1.718159568829119e-01
 5.016767000000000e+00, 1.526337376590546e-01
 5.033434000000000e+00, 1.340888827790915e-01
 5.050101000000000e+00, 1.207565040860788e-01
 5.066768000000001e+00, 1.162528761918912e-01
 5.083435000000000e+00, 1.214694774400921e-01
 5.100102000000001e+00, 1.345948180579565e-01
 5.116769000000000e+00, 1.523570085825963e-01
 5.133436000000001e+00, 1.712797961617275e-01
 5.150103000000000e+00, 1.884897652293584e-01
 5.166770000000000e+00, 2.021837590873384e-01
 5.183437000000001e+00, 2.117874473519122e-01
 5.200104000000000e+00, 2.177651677928732e-01
 5.216771000000000e+00, 2.212045565890195e-01
 5.233438000000000e+00, 2.233952741807353e-01
 5.250105000000000e+00, 2.255300441389641e-01
 5.266772000000000e+00, 2.285370290921318e-01
 5.283439000000000e+00, 2.330193788507113e-01
 5.300106000000000e+00, 2.392673731590096e-01
 5.316773000000000e+00, 2.472926426257861e-01
 5.333440000000000e+00, 2.568508620731373e-01
 5.350107000000000e+00, 2.674610230061538e-01
 5.366774000000000e+00, 2.784545152520373e-01
 5.383441000000000e+00, 2.890447593240138e-01
 5.400108000000000e+00, 2.982963202246795e-01
 5.416775000000000e+00, 3.049483055281742e-01
 5.433442000000000e+00, 3.072815582109787e-01
 5.450109000000000e+00, 3.030009466616360e-01
