Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Pos
 3.383401000000000e+00, 1.079243033457729e-01
 3.400068000000000e+00, 8.996573694632011e-02
 3.416735000000000e+00, 7.268123150212966e-02
 3.433402000000000e+00, 5.752213779428662e-02
 3.450069000000000e+00, 4.547687878470258e-02
 3.466736000000000e+00, 3.700966806168032e-02
 3.483403000000000e+00, 3.209541101606008e-02
 3.500070000000000e+00, 3.032390695622571e-02
 3.516737000000000e+00, 3.104119148394744e-02
 3.533404000000000e+00, 3.348448075971491e-02
 3.550071000000000e+00, 3.688263777085490e-02
 3.566738000000000e+00, 4.051116904994495e-02
 3.583405000000000e+00, 4.370278230117493e-02
 3.600072000000000e+00, 4.582920058850633e-02
 3.616739000000000e+00, 4.627473182520175e-02
 3.633406000000000e+00, 4.442493773056168e-02
 3.650073000000000e+00, 3.969906014018345e-02
 3.666740000000000e+00, 3.163918282057025e-02
 3.683407000000000e+00, 2.004352732520912e-02
 3.700074000000000e+00, 5.118834445019871e-03
 3.716741000000000e+00,-1.239794447307973e-02
 3.733408000000000e+00,-3.124685747875183e-02
 3.750075000000000e+00,-4.986272555738842e-02
 3.766742000000000e+00,-6.673444014123477e-02
 3.783409000000000e+00,-8.072839441226030e-02
 3.800076000000000e+00,-9.127454538967035e-02
 3.816743000000000e+00,-9.838969068763559e-02
 3.833410000000000e+00,-1.025026188206289e-01
 3.850077000000000e+00,-1.041260285172331e-01
 3.866744000000000e+00,-1.035743764116988e-01
 3.883411000000000e+00,-1.009119004707678e-01
 3.900078000000000e+00,-9.611470393192695e-02
 3.916745000000000e+00,-8.927821938058179e-02
 3.933412000000000e+00,-8.071186055135959e-02
 3.950079000000000e+00,-7.087543137737483e-02
 3.966746000000000e+00,-6.022972255192790e-02
 3.983413000000000e+00,-4.911163638109733e-02
 4.000080000000001e+00,-3.769092553957321e-02
 4.016747000000001e+00,-2.599845554739297e-02
 4.033414000000000e+00,-1.399225408922116e-02
 4.050081000000000e+00,-1.632459547024868e-03
 4.066748000000000e+00, 1.105988814953698e-02
 4.083415000000000e+00, 2.398269285248791e-02
 4.100082000000000e+00, 3.697759483400568e-02
 4.116749000000000e+00, 4.987986190447436e-02
 4.133416000000000e+00, 6.256310809473124e-02
 4.150083000000000e+00, 7.496371299834410e-02
 4.166750000000000e+00, 8.708756914856056e-02
 4.183417000000000e+00, 9.900374393622569e-02
 4.200084000000000e+00, 1.108260039734336e-01
 4.216751000000000e+00, 1.226859201387384e-01
 4.233418000000000e+00, 1.347039652406923e-01
 4.250085000000000e+00, 1.469617607163369e-01
 4.266752000000000e+00, 1.594775403801275e-01
 4.283419000000000e+00, 1.721915158471331e-01
 4.300086000000000e+00, 1.849684313237154e-01
 4.316753000000000e+00, 1.976183890789466e-01
 4.333420000000000e+00, 2.099310306351910e-01
 4.350087000000000e+00, 2.217088074748791e-01
 4.366754000000000e+00, 2.327755652793608e-01
 4.383421000000000e+00, 2.429490191846340e-01
 4.400088000000000e+00, 2.519931427944561e-01
 4.416755000000000e+00, 2.595590838302998e-01
 4.433422000000000e+00, 2.650969263826566e-01
 4.450089000000000e+00, 2.677300188619964e-01
 4.466756000000000e+00, 2.661245463870349e-01
 4.483423000000000e+00, 2.584176335193198e-01
 4.500090000000000e+00, 2.422484059012860e-01
 4.516757000000000e+00, 2.149302948094992e-01
 4.533424000000000e+00, 1.739503875861352e-01
 4.550091000000000e+00, 1.180492632403840e-01
 4.566758000000000e+00, 4.865330627885813e-02
 4.583425000000000e+00,-2.927228751228271e-02
 4.600092000000000e+00,-1.078650548456389e-01
 4.616759000000000e+00,-1.784428763434091e-01
 4.633426000000000e+00,-2.339158425243698e-01
 4.650093000000000e+00,-2.703763557583541e-01
 4.666760000000000e+00,-2.874560158376011e-01
 4.683427000000000e+00,-2.876319668941338e-01
 4.700094000000000e+00,-2.749129597075547e-01
 4.716761000000000e+00,-2.534954792380724e-01
 4.733428000000000e+00,-2.269320510414360e-01
 4.750095000000000e+00,-1.979605396144599e-01
 4.766762000000000e+00,-1.687143011801724e-01
 4.783429000000000e+00,-1.409238521374366e-01
 4.800096000000000e+00,-1.159252106666854e-01
 4.816763000000000e+00,-9.456597704783268e-02
 4.833430000000000e+00,-7.719479327607641e-02
 4.850097000000000e+00,-6.380403736420501e-02
 4.866764000000000e+00,-5.425560875223738e-02
 4.883431000000000e+00,-4.845454165543199e-02
 4.900098000000000e+00,-4.635220858104933e-02
 4.916765000000000e+00,-4.778134151124092e-02
 4.933432000000000e+00,-5.227346729019677e-02
 4.950099000000000e+00,-5.900817711734278e-02
 4.966766000000000e+00,-6.687322834601603e-02
 4.983433000000000e+00,-7.452872604427829e-02
 5.000100000000000e+00,-8.056979337305958e-02
 5.016767000000000e+00,-8.403302460434826e-02
 5.033434000000000e+00,-8.502977136653250e-02
 5.050101000000000e+00,-8.487089828221166e-02
 5.066768000000001e+00,-8.547328581094814e-02
 5.083435000000000e+00,-8.839080251873106e-02
 5.100102000000001e+00,-9.395847510644011e-02
 5.116769000000000e+00,-1.009797196628874e-01
 5.133436000000001e+00,-1.071562085699875e-01
 5.150103000000000e+00,-1.100233505229102e-01
 5.166770000000000e+00,-1.078761051507366e-01
 5.183437000000001e+00,-1.002519574797752e-01
 5.200104000000000e+00,-8.786249771344308e-02
 5.216771000000000e+00,-7.217185871088028e-02
 5.233438000000000e+00,-5.490191543531186e-02
 5.250105000000000e+00,-3.762326984879094e-02
 5.266772000000000e+00,-2.148408162736543e-02
 5.283439000000000e+00,-7.104319623893515e-03
 5.300106000000000e+00, 5.376035580452922e-03
 5.316773000000000e+00, 1.616987178702621e-02
 5.333440000000000e+00, 2.571745946802052e-02
 5.350107000000000e+00, 3.459352629692664e-02
 5.366774000000000e+00, 4.343813428650663e-02
 5.383441000000000e+00, 5.289015900748661e-02
 5.400108000000000e+00, 6.350710614831018e-02
 5.416775000000000e+00, 7.568190788941011e-02
 5.433442000000000e+00, 8.959253738739849e-02
 5.450109000000000e+00, 1.052042899405340e-01
