Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Vel
 3.383401000000000e+00,-1.063709206537720e+00
 3.400068000000000e+00,-1.073554940573860e+00
 3.416735000000000e+00,-9.856971600664445e-01
 3.433402000000000e+00,-8.233884622678966e-01
 3.450069000000000e+00,-6.174346160621493e-01
 3.466736000000000e+00,-3.990435525429950e-01
 3.483403000000000e+00,-1.950070636131028e-01
 3.500070000000000e+00,-2.434109924716065e-02
 3.516737000000000e+00, 1.026157485702714e-01
 3.533404000000000e+00, 1.827700485132411e-01
 3.550071000000000e+00, 2.177434186638381e-01
 3.566738000000000e+00, 2.110349384814124e-01
 3.583405000000000e+00, 1.657183472653869e-01
 3.600072000000000e+00, 8.331821965733899e-02
 3.616739000000000e+00,-3.604966008002289e-02
 3.633406000000000e+00,-1.918821028354293e-01
 3.650073000000000e+00,-3.800196065356461e-01
 3.666740000000000e+00,-5.894298172291282e-01
 3.683407000000000e+00,-8.001865402480027e-01
 3.700074000000000e+00,-9.833911324628469e-01
 3.716741000000000e+00,-1.105596725772113e+00
 3.733408000000000e+00,-1.139915396766193e+00
 3.750075000000000e+00,-1.078267370872492e+00
 3.766742000000000e+00,-9.346520912855422e-01
 3.783409000000000e+00,-7.388332878030923e-01
 3.800076000000000e+00,-5.271452408241960e-01
 3.816743000000000e+00,-3.315555082292486e-01
 3.833410000000000e+00,-1.676455080553721e-01
 3.850077000000000e+00,-3.038256911363870e-02
 3.866744000000000e+00, 9.626330606179639e-02
 3.883411000000000e+00, 2.238608392439919e-01
 3.900078000000000e+00, 3.510075518685573e-01
 3.916745000000000e+00, 4.661296910461407e-01
 3.933412000000000e+00, 5.569300606943508e-01
 3.950079000000000e+00, 6.185856737518287e-01
 3.966746000000000e+00, 6.554383451436427e-01
 3.983413000000000e+00, 6.770656490719023e-01
 4.000080000000001e+00, 6.932013093844435e-01
 4.016747000000001e+00, 7.104184054763111e-01
 4.033414000000000e+00, 7.308006111294394e-01
 4.050081000000000e+00, 7.521707426070416e-01
 4.066748000000000e+00, 7.698118683207515e-01
 4.083415000000000e+00, 7.792170199246030e-01
 4.100082000000000e+00, 7.784139439576765e-01
 4.116749000000000e+00, 7.685243669747158e-01
 4.133416000000000e+00, 7.527888051541614e-01
 4.150083000000000e+00, 7.353232335914709e-01
 4.166750000000000e+00, 7.202328959937923e-01
 4.183417000000000e+00, 7.108641671203856e-01
 4.200084000000000e+00, 7.091432422381487e-01
 4.216751000000000e+00, 7.152693577506235e-01
 4.233418000000000e+00, 7.277264550249387e-01
 4.250085000000000e+00, 7.433888080833785e-01
 4.266752000000000e+00, 7.578727298776340e-01
 4.283419000000000e+00, 7.663854420951451e-01
 4.300086000000000e+00, 7.648541771513935e-01
 4.316753000000000e+00, 7.509435764713339e-01
 4.333420000000000e+00, 7.245496280078413e-01
 4.350087000000000e+00, 6.870466154144703e-01
 4.366754000000000e+00, 6.391980293093188e-01
 4.383421000000000e+00, 5.793230142461713e-01
 4.400088000000000e+00, 5.026047351613512e-01
 4.416755000000000e+00, 4.000098537526314e-01
 4.433422000000000e+00, 2.559895856487913e-01
 4.450089000000000e+00, 4.677046663870747e-02
 4.466756000000000e+00,-2.581037247457534e-01
 4.483423000000000e+00,-6.905511797672110e-01
 4.500090000000000e+00,-1.277310425961925e+00
 4.516757000000000e+00,-2.027774212374406e+00
 4.533424000000000e+00,-2.905005268255537e+00
 4.550091000000000e+00,-3.790478746394015e+00
 4.566758000000000e+00,-4.486156936122543e+00
 4.583425000000000e+00,-4.782285508592911e+00
 4.600092000000000e+00,-4.557446136388032e+00
 4.616759000000000e+00,-3.838060584568726e+00
 4.633426000000000e+00,-2.778947003585484e+00
 4.650093000000000e+00,-1.593807979647895e+00
 4.666760000000000e+00,-4.828410350770009e-01
 4.683427000000000e+00, 4.192298526289017e-01
 4.700094000000000e+00, 1.063627035577378e+00
 4.716761000000000e+00, 1.470706791465758e+00
 4.733428000000000e+00, 1.689938474204290e+00
 4.750095000000000e+00, 1.765633142535445e+00
 4.766762000000000e+00, 1.726520914621478e+00
 4.783429000000000e+00, 1.594688088069902e+00
 4.800096000000000e+00, 1.396577196271876e+00
 4.816763000000000e+00, 1.163254612885836e+00
 4.833430000000000e+00, 9.217379958694772e-01
 4.850097000000000e+00, 6.868281482919281e-01
 4.866764000000000e+00, 4.599159620575926e-01
 4.883431000000000e+00, 2.363578855747115e-01
 4.900098000000000e+00, 1.723163941015580e-02
 4.916765000000000e+00,-1.841163159602166e-01
 4.933432000000000e+00,-3.465783849087262e-01
 4.950099000000000e+00,-4.503669652783061e-01
 4.966766000000000e+00,-4.798621719259670e-01
 4.983433000000000e+00,-4.238257675794525e-01
 5.000100000000000e+00,-2.901611617612119e-01
 5.016767000000000e+00,-1.262631425097117e-01
 5.033434000000000e+00,-7.563277171716155e-03
 5.050101000000000e+00, 5.702730938364266e-03
 5.066768000000001e+00,-9.507859487274510e-02
 5.083435000000000e+00,-2.589584027409829e-01
 5.100102000000001e+00,-3.963910122029771e-01
 5.116769000000000e+00,-4.214368234288380e-01
 5.133436000000001e+00,-2.934060741486029e-01
 5.150103000000000e+00,-3.276029557367580e-02
 5.166770000000000e+00, 2.948680160787538e-01
 5.183437000000001e+00, 6.121038116993560e-01
 5.200104000000000e+00, 8.590943149946247e-01
 5.216771000000000e+00, 1.005835710139036e+00
 5.233438000000000e+00, 1.050348765232303e+00
 5.250105000000000e+00, 1.011390546091029e+00
 5.266772000000000e+00, 9.191786984611212e-01
 5.283439000000000e+00, 8.051958854043834e-01
 5.300106000000000e+00, 6.947622833976282e-01
 5.316773000000000e+00, 6.050257478207284e-01
 5.333440000000000e+00, 5.465178526143067e-01
 5.350107000000000e+00, 5.250943599966880e-01
 5.366774000000000e+00, 5.427624106022725e-01
 5.383441000000000e+00, 5.971840622037198e-01
 5.400108000000000e+00, 6.808440916680879e-01
 5.416775000000000e+00, 7.818723995040588e-01
 5.433442000000000e+00, 8.869501121999535e-01
 5.450109000000000e+00, 9.842497271176914e-01
 5.466775999999999e+00, 1.064865048765987e+00
