Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Left.Leg.Jnt.Ankle.Vel
 3.383401000000000e+00,-3.139523481330575e-01
 3.400068000000000e+00,-5.127169254407399e-01
 3.416735000000000e+00,-7.411694219724906e-01
 3.433402000000000e+00,-9.988531162204449e-01
 3.450069000000000e+00,-1.287960323736959e+00
 3.466736000000000e+00,-1.612229041556713e+00
 3.483403000000000e+00,-1.973056166751797e+00
 3.500070000000000e+00,-2.364952548891254e+00
 3.516737000000000e+00,-2.773188054777278e+00
 3.533404000000000e+00,-3.173208092421093e+00
 3.550071000000000e+00,-3.528540873053266e+00
 3.566738000000000e+00,-3.786904169261497e+00
 3.583405000000000e+00,-3.878038500192482e+00
 3.600072000000000e+00,-3.718398915350416e+00
 3.616739000000000e+00,-3.233479292244195e+00
 3.633406000000000e+00,-2.405807882072757e+00
 3.650073000000000e+00,-1.319798897084674e+00
 3.666740000000000e+00,-1.483123675573571e-01
 3.683407000000000e+00, 9.201779346629471e-01
 3.700074000000000e+00, 1.748014349574156e+00
 3.716741000000000e+00, 2.266096678995446e+00
 3.733408000000000e+00, 2.463985009402465e+00
 3.750075000000000e+00, 2.379747171903065e+00
 3.766742000000000e+00, 2.085915923487510e+00
 3.783409000000000e+00, 1.665041138948727e+00
 3.800076000000000e+00, 1.185419501460078e+00
 3.816743000000000e+00, 6.894487563775356e-01
 3.833410000000000e+00, 1.977950684605221e-01
 3.850077000000000e+00,-2.756845501717239e-01
 3.866744000000000e+00,-7.077589293787887e-01
 3.883411000000000e+00,-1.055596771365591e+00
 3.900078000000000e+00,-1.254211016114690e+00
 3.916745000000000e+00,-1.228348687312892e+00
 3.933412000000000e+00,-9.391797835418355e-01
 3.950079000000000e+00,-4.499890258186082e-01
 3.966746000000000e+00, 7.695434466822938e-02
 3.983413000000000e+00, 4.786172715319825e-01
 4.000080000000001e+00, 6.788440187352778e-01
 4.016747000000001e+00, 6.933885178779492e-01
 4.033414000000000e+00, 5.893594396838571e-01
 4.050081000000000e+00, 4.498350064957150e-01
 4.066748000000000e+00, 3.520405776330885e-01
 4.083415000000000e+00, 3.469528799078917e-01
 4.100082000000000e+00, 4.408026745055866e-01
 4.116749000000000e+00, 5.947364882957645e-01
 4.133416000000000e+00, 7.502474816279007e-01
 4.150083000000000e+00, 8.622601901193847e-01
 4.166750000000000e+00, 9.149776857202502e-01
 4.183417000000000e+00, 9.167215149009156e-01
 4.200084000000000e+00, 8.874432207700584e-01
 4.216751000000000e+00, 8.489644574385110e-01
 4.233418000000000e+00, 8.188775400970465e-01
 4.250085000000000e+00, 8.072611543312910e-01
 4.266752000000000e+00, 8.164509821765845e-01
 4.283419000000000e+00, 8.430521381318807e-01
 4.300086000000000e+00, 8.803844237082963e-01
 4.316753000000000e+00, 9.206322871051268e-01
 4.333420000000000e+00, 9.566092752798206e-01
 4.350087000000000e+00, 9.825187538792871e-01
 4.366754000000000e+00, 9.937896178918068e-01
 4.383421000000000e+00, 9.876350590030131e-01
 4.400088000000000e+00, 9.639663802121333e-01
 4.416755000000000e+00, 9.198104649116698e-01
 4.433422000000000e+00, 8.396309530013227e-01
 4.450089000000000e+00, 7.000151457094561e-01
 4.466756000000000e+00, 4.823540153232565e-01
 4.483423000000000e+00, 1.716760532406547e-01
 4.500090000000000e+00,-2.512517108292608e-01
 4.516757000000000e+00,-8.104241990991029e-01
 4.533424000000000e+00,-1.524916999262853e+00
 4.550091000000000e+00,-2.386562639986550e+00
 4.566758000000000e+00,-3.324750437710001e+00
 4.583425000000000e+00,-4.175691977694943e+00
 4.600092000000000e+00,-4.694220554467910e+00
 4.616759000000000e+00,-4.636807897685657e+00
 4.633426000000000e+00,-3.897355017328296e+00
 4.650093000000000e+00,-2.603847974759379e+00
 4.666760000000000e+00,-1.070118123902718e+00
 4.683427000000000e+00, 3.660285745323351e-01
 4.700094000000000e+00, 1.470760625787672e+00
 4.716761000000000e+00, 2.140340600361378e+00
 4.733428000000000e+00, 2.375378964477469e+00
 4.750095000000000e+00, 2.251869142481979e+00
 4.766762000000000e+00, 1.888618722104432e+00
 4.783429000000000e+00, 1.407470977957199e+00
 4.800096000000000e+00, 9.027214535072017e-01
 4.816763000000000e+00, 4.311525000670466e-01
 4.833430000000000e+00, 1.732862699823149e-02
 4.850097000000000e+00,-3.342132255831390e-01
 4.866764000000000e+00,-6.227861617862059e-01
 4.883431000000000e+00,-8.334844416427631e-01
 4.900098000000000e+00,-9.295956292486306e-01
 4.916765000000000e+00,-8.799180315155090e-01
 4.933432000000000e+00,-7.053222193796512e-01
 4.950099000000000e+00,-4.809260342240976e-01
 4.966766000000000e+00,-2.966664848183249e-01
 4.983433000000000e+00,-2.182875813186095e-01
 5.000100000000000e+00,-2.479877745080335e-01
 5.016767000000000e+00,-3.100438421842295e-01
 5.033434000000000e+00,-2.940984101481335e-01
 5.050101000000000e+00,-1.265188412380358e-01
 5.066768000000001e+00, 1.879481815504664e-01
 5.083435000000000e+00, 5.796025676121964e-01
 5.100102000000001e+00, 9.576199545102256e-01
 5.116769000000000e+00, 1.246547617254395e+00
 5.133436000000001e+00, 1.404667277364004e+00
 5.150103000000000e+00, 1.430074198534916e+00
 5.166770000000000e+00, 1.353945912400927e+00
 5.183437000000001e+00, 1.222207852019716e+00
 5.200104000000000e+00, 1.077177290626135e+00
 5.216771000000000e+00, 9.486282634696691e-01
 5.233438000000000e+00, 8.530412416172604e-01
 5.250105000000000e+00, 7.959100691843637e-01
 5.266772000000000e+00, 7.746202680265180e-01
 5.283439000000000e+00, 7.810966982276549e-01
 5.300106000000000e+00, 8.037917056123566e-01
 5.316773000000000e+00, 8.296201824263623e-01
 5.333440000000000e+00, 8.467688682456321e-01
 5.350107000000000e+00, 8.483529931166447e-01
 5.366774000000000e+00, 8.357135987963060e-01
 5.383441000000000e+00, 8.139372684319772e-01
 5.400108000000000e+00, 7.734692855874276e-01
 5.416775000000000e+00, 6.832911111338322e-01
 5.433442000000000e+00, 5.123786487508064e-01
 5.450109000000000e+00, 2.418742671669039e-01
 5.466775999999999e+00,-1.452307412774800e-01
 5.483443000000000e+00,-6.684237164711108e-01
 5.500110000000000e+00,-1.340658910417822e+00
 5.516777000000000e+00,-2.152222348577154e+00
 5.533444000000000e+00,-3.046364094979038e+00
 5.550111000000000e+00,-3.893542113414348e+00
 5.566778000000000e+00,-4.494347114481762e+00
 5.583445000000000e+00,-4.640359109700997e+00
