Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Acc
 3.383401000000000e+00,-1.076009944516018e+01
 3.400068000000000e+00,-2.294476462381885e+01
 3.416735000000000e+00,-3.197011865817895e+01
 3.433402000000000e+00,-3.003505655882705e+01
 3.450069000000000e+00,-1.486949908200330e+01
 3.466736000000000e+00, 7.194497543554887e+00
 3.483403000000000e+00, 2.663541409279281e+01
 3.500070000000000e+00, 3.693786236863910e+01
 3.516737000000000e+00, 3.633570003786255e+01
 3.533404000000000e+00, 2.761739760030044e+01
 3.550071000000000e+00, 1.600558268225646e+01
 3.566738000000000e+00, 5.756497981066784e+00
 3.583405000000000e+00,-1.389005729364225e+00
 3.600072000000000e+00,-5.373117850578242e+00
 3.616739000000000e+00,-6.712439003640546e+00
 3.633406000000000e+00,-5.971430441807863e+00
 3.650073000000000e+00,-3.633906842124501e+00
 3.666740000000000e+00,-2.719293007810302e-01
 3.683407000000000e+00, 3.242528505869406e+00
 3.700074000000000e+00, 5.892007714594275e+00
 3.716741000000000e+00, 7.024651264850506e+00
 3.733408000000000e+00, 6.670526618269066e+00
 3.750075000000000e+00, 5.330847606966894e+00
 3.766742000000000e+00, 3.568067079453034e+00
 3.783409000000000e+00, 1.815720844951911e+00
 3.800076000000000e+00, 4.145757275320133e-01
 3.816743000000000e+00,-3.489534071156204e-01
 3.833410000000000e+00,-4.735626015978362e-01
 3.850077000000000e+00,-7.134532059915536e-01
 3.866744000000000e+00,-2.329928949402572e+00
 3.883411000000000e+00,-5.928631516374091e+00
 3.900078000000000e+00,-1.125337693498855e+01
 3.916745000000000e+00,-1.799599802278584e+01
 3.933412000000000e+00,-2.608961613605585e+01
 3.950079000000000e+00,-3.574804221613716e+01
 3.966746000000000e+00,-4.730207292745673e+01
 3.983413000000000e+00,-6.017824046099072e+01
 4.000080000000001e+00,-7.124844253681738e+01
 4.016747000000001e+00,-7.398175711715780e+01
 4.033414000000000e+00,-6.031717332956586e+01
 4.050081000000000e+00,-2.553213209386143e+01
 4.066748000000000e+00, 2.529120313984435e+01
 4.083415000000000e+00, 7.483492772392417e+01
 4.100082000000000e+00, 1.044289969181780e+02
 4.116749000000000e+00, 1.091375721572680e+02
 4.133416000000000e+00, 9.625906793200819e+01
 4.150083000000000e+00, 7.371374066097391e+01
 4.166750000000000e+00, 4.606025215680827e+01
 4.183417000000000e+00, 1.761100188610166e+01
 4.200084000000000e+00,-6.172594988688660e+00
 4.216751000000000e+00,-2.107443738489435e+01
 4.233418000000000e+00,-2.617434880325434e+01
 4.250085000000000e+00,-2.353701701005076e+01
 4.266752000000000e+00,-1.679710772663427e+01
 4.283419000000000e+00,-9.765343983569977e+00
 4.300086000000000e+00,-5.427599695453170e+00
 4.316753000000000e+00,-5.241891479858960e+00
 4.333420000000000e+00,-8.450816280514713e+00
 4.350087000000000e+00,-1.160772564271407e+01
 4.366754000000000e+00,-1.047038536397494e+01
 4.383421000000000e+00,-6.698082660116378e+00
 4.400088000000000e+00,-6.634702537858768e+00
 4.416755000000000e+00,-7.390645413162496e+00
 4.433422000000000e+00,-5.497126085534423e+00
 4.450089000000000e+00,-7.424405530349650e+00
 4.466756000000000e+00,-1.711485248828081e+01
 4.483423000000000e+00,-2.860304377486822e+01
 4.500090000000000e+00,-3.170098330805901e+01
 4.516757000000000e+00,-2.135809600200331e+01
 4.533424000000000e+00,-1.741165122572517e+00
 4.550091000000000e+00, 1.786651366128435e+01
 4.566758000000000e+00, 3.016964772691029e+01
 4.583425000000000e+00, 3.339383423036916e+01
 4.600092000000000e+00, 2.986309562128295e+01
 4.616759000000000e+00, 2.279248537730238e+01
 4.633426000000000e+00, 1.445224869843585e+01
 4.650093000000000e+00, 6.227924244446273e+00
 4.666760000000000e+00,-7.362666025351493e-01
 4.683427000000000e+00,-5.325117744503858e+00
 4.700094000000000e+00,-6.717382803484304e+00
 4.716761000000000e+00,-4.906582559372672e+00
 4.733428000000000e+00,-9.867517956445804e-01
 4.750095000000000e+00, 3.297104849745478e+00
 4.766762000000000e+00, 6.483391223738211e+00
 4.783429000000000e+00, 7.962014167881168e+00
 4.800096000000000e+00, 7.833670095066032e+00
 4.816763000000000e+00, 6.531172792067871e+00
 4.833430000000000e+00, 4.590404137715402e+00
 4.850097000000000e+00, 2.516518168399593e+00
 4.866764000000000e+00, 7.115011078637723e-01
 4.883431000000000e+00,-5.801362888017878e-01
 4.900098000000000e+00,-1.616780565737740e+00
 4.916765000000000e+00,-3.421771988333097e+00
 4.933432000000000e+00,-6.978483273966281e+00
 4.950099000000000e+00,-1.233896773569123e+01
 4.966766000000000e+00,-1.912246727452820e+01
 4.983433000000000e+00,-2.728801302620098e+01
 5.000100000000000e+00,-3.736069241673852e+01
 5.016767000000000e+00,-4.999877768737745e+01
 5.033434000000000e+00,-6.422882009820106e+01
 5.050101000000000e+00,-7.513388826237457e+01
 5.066768000000001e+00,-7.406242019784537e+01
 5.083435000000000e+00,-5.315579179652755e+01
 5.100102000000001e+00,-1.160862605760812e+01
 5.116769000000000e+00, 4.026057705617914e+01
 5.133436000000001e+00, 8.400615389719368e+01
 5.150103000000000e+00, 1.054394916599017e+02
 5.166770000000000e+00, 1.040847710402670e+02
 5.183437000000001e+00, 8.802538477530442e+01
 5.200104000000000e+00, 6.442605185036582e+01
 5.216771000000000e+00, 3.746083541018126e+01
 5.233438000000000e+00, 1.117225542371580e+01
 5.250105000000000e+00,-9.520707699266907e+00
 5.266772000000000e+00,-2.112791338010641e+01
 5.283439000000000e+00,-2.360667646466645e+01
 5.300106000000000e+00,-1.984439100657669e+01
 5.316773000000000e+00,-1.369918752943936e+01
 5.333440000000000e+00,-8.336982408045053e+00
 5.350107000000000e+00,-5.688741315231355e+00
 5.366774000000000e+00,-6.501641659446247e+00
 5.383441000000000e+00,-9.813934941150668e+00
 5.400108000000000e+00,-1.213746702039982e+01
 5.416775000000000e+00,-1.039675414653267e+01
 5.433442000000000e+00,-7.672342303407836e+00
 5.450109000000000e+00,-5.934182587891523e+00
 5.466775999999999e+00,-2.189531182123136e+00
 5.483443000000000e+00,-8.354481755094582e-01
 5.500110000000000e+00,-9.134257952880379e+00
 5.516777000000000e+00,-2.570736848615023e+01
 5.533444000000000e+00,-3.927521619705700e+01
 5.550111000000000e+00,-3.746073482718926e+01
 5.566778000000000e+00,-1.830861379148810e+01
 5.583445000000000e+00, 8.366109603654138e+00
 5.600112000000000e+00, 2.992541021481690e+01
 5.616779000000000e+00, 3.920302807509669e+01
 5.633446000000000e+00, 3.681003125837746e+01
 5.650113000000000e+00, 2.800600665934951e+01
 5.666780000000000e+00, 1.784896589669136e+01
 5.683447000000000e+00, 8.917011865954031e+00
 5.700114000000001e+00, 2.014071503451738e+00
 5.716781000000000e+00,-2.649710436385154e+00
 5.733448000000001e+00,-4.954924414552307e+00
 5.750115000000000e+00,-4.855832440182760e+00
 5.766782000000000e+00,-2.710349072144159e+00
 5.783449000000000e+00, 4.394805343247427e-01
 5.800116000000000e+00, 3.191327338321724e+00
 5.816783000000001e+00, 4.594905820449652e+00
 5.833450000000000e+00, 4.632627472451724e+00
 5.850117000000001e+00, 3.908199418260077e+00
 5.866784000000000e+00, 3.005778895527061e+00
 5.883451000000001e+00, 2.181439086903037e+00
 5.900118000000000e+00, 1.492652019059941e+00
 5.916785000000001e+00, 1.008897136227570e+00
 5.933452000000001e+00, 6.354523315086245e-01
 5.950119000000000e+00,-3.464312413092581e-01
 5.966786000000001e+00,-2.995165293665657e+00
 5.983453000000000e+00,-7.700289926792521e+00
 6.000120000000001e+00,-1.407996771168517e+01
 6.016787000000001e+00,-2.172406704434082e+01
 6.033454000000001e+00,-3.054592845619198e+01
 6.050121000000001e+00,-4.085666915957361e+01
 6.066788000000001e+00,-5.294895300834109e+01
 6.083455000000001e+00,-6.542248661338603e+01
 6.100122000000001e+00,-7.323528382920087e+01
 6.116789000000001e+00,-6.826615497062060e+01
 6.133456000000001e+00,-4.374149072384293e+01
 6.150123000000001e+00,-1.994567134288638e-01
 6.166790000000001e+00, 5.094321905480070e+01
 6.183457000000001e+00, 9.141479753519937e+01
 6.200124000000001e+00, 1.087470120850440e+02
 6.216791000000001e+00, 1.038856460884669e+02
 6.233458000000001e+00, 8.490045483071134e+01
 6.250125000000001e+00, 5.884869393782451e+01
 6.266792000000001e+00, 3.058777984746067e+01
 6.283459000000001e+00, 4.747029883367984e+00
 6.300126000000001e+00,-1.420779458286394e+01
 6.316793000000001e+00,-2.401013149091325e+01
 6.333460000000001e+00,-2.564285359467871e+01
 6.350127000000001e+00,-2.217585995773100e+01
 6.366794000000001e+00,-1.686706625424008e+01
 6.383461000000000e+00,-1.200460016801700e+01
 6.400128000000000e+00,-8.769626367074624e+00
 6.416795000000000e+00,-7.426878998383700e+00
 6.433462000000000e+00,-6.966767091774635e+00
 6.450129000000000e+00,-5.160900224223319e+00
 6.466796000000000e+00,-2.486181807457154e+00
 6.483463000000000e+00,-3.420343569918632e+00
 6.500130000000000e+00,-5.769769421289687e+00
 6.516797000000000e+00,-5.072797850195800e+00
 6.533464000000000e+00,-6.113920706380960e+00
 6.550131000000000e+00,-1.448613094839215e+01
 6.566798000000000e+00,-2.815870286696941e+01
 6.583465000000000e+00,-3.762780508930387e+01
 6.600132000000000e+00,-3.269769616865868e+01
 6.616799000000000e+00,-1.243096887642606e+01
 6.633466000000000e+00, 1.344727526890489e+01
 6.650133000000000e+00, 3.300877470978257e+01
 6.666800000000000e+00, 3.990675880596818e+01
 6.683467000000000e+00, 3.543515889866541e+01
 6.700134000000000e+00, 2.524521208450591e+01
 6.716801000000000e+00, 1.445407542328830e+01
 6.733468000000000e+00, 5.623969175006502e+00
 6.750135000000000e+00,-4.772945720382799e-01
 6.766802000000000e+00,-3.858973305018227e+00
 6.783469000000000e+00,-4.800471301830337e+00
 6.800136000000000e+00,-3.653492265113065e+00
 6.816803000000000e+00,-9.858816349452615e-01
 6.833470000000000e+00, 2.192264384541097e+00
 6.850137000000000e+00, 4.668113445873555e+00
 6.866804000000000e+00, 5.704011708121090e+00
 6.883471000000000e+00, 5.414582387070043e+00
 6.900138000000000e+00, 4.420145079506638e+00
 6.916805000000000e+00, 3.253454082681348e+00
 6.933472000000000e+00, 2.147964298740415e+00
 6.950139000000000e+00, 1.204025842580047e+00
 6.966806000000000e+00, 3.896694164984206e-01
 6.983473000000000e+00,-9.059238246830109e-01
 7.000140000000000e+00,-3.798751799292142e+00
 7.016807000000000e+00,-8.810252097580273e+00
 7.033474000000000e+00,-1.544179726312669e+01
 7.050141000000000e+00,-2.298042617475206e+01
 7.066808000000000e+00,-3.113015178073367e+01
 7.083475000000000e+00,-4.010393855983531e+01
 7.100142000000000e+00,-5.051988380605497e+01
 7.116809000000000e+00,-6.224832261449423e+01
 7.133476000000000e+00,-7.173284532225975e+01
 7.150143000000000e+00,-7.066653811029607e+01
 7.166810000000000e+00,-4.950694699669641e+01
 7.183477000000000e+00,-5.849662457583384e+00
 7.200144000000000e+00, 4.867632026211535e+01
 7.216811000000001e+00, 9.378386136776271e+01
 7.233478000000000e+00, 1.155144700677808e+02
 7.250145000000000e+00, 1.125954597787595e+02
 7.266812000000000e+00, 9.059165901324577e+01
 7.283479000000000e+00, 5.744801768993159e+01
 7.300146000000000e+00, 2.305390302310443e+01
 7.316813000000000e+00,-3.834835113736971e+00
 7.333480000000001e+00,-1.947551859006516e+01
 7.350147000000000e+00,-2.476089778230911e+01
 7.366814000000000e+00,-2.259685964215448e+01
 7.383481000000001e+00,-1.650350284244732e+01
 7.400148000000001e+00,-1.019478363081534e+01
 7.416815000000001e+00,-6.727034224195043e+00
 7.433482000000000e+00,-7.227142635913410e+00
 7.450149000000001e+00,-1.013589470305108e+01
 7.466816000000001e+00,-1.141717410439086e+01
 7.483483000000001e+00,-7.184190711395090e+00
 7.500150000000001e+00,-1.384627973706857e+00
 7.516817000000001e+00,-3.133046781069893e+00
 7.533484000000001e+00,-7.986898309981964e+00
 7.550151000000000e+00,-1.026099985999247e+01
 7.566818000000000e+00,-1.535342186330796e+01
 7.583485000000000e+00,-2.497198903851072e+01
 7.600152000000000e+00,-3.219009778595714e+01
 7.616819000000000e+00,-2.906314326150677e+01
 7.633486000000000e+00,-1.398303527259305e+01
 7.650153000000000e+00, 6.898650215394720e+00
 7.666820000000000e+00, 2.488582967611954e+01
 7.683487000000000e+00, 3.466799060933684e+01
 7.700154000000000e+00, 3.536485514753076e+01
 7.716821000000000e+00, 2.893114648707549e+01
 7.733488000000000e+00, 1.878278644112130e+01
 7.750155000000000e+00, 8.435655002622166e+00
 7.766822000000000e+00, 3.510523396601966e-01
 7.783489000000000e+00,-4.370410953177412e+00
 7.800156000000000e+00,-5.682477346539345e+00
 7.816823000000000e+00,-4.288664698899246e+00
 7.833490000000000e+00,-1.447513467774837e+00
 7.850157000000000e+00, 1.427336616336536e+00
 7.866824000000000e+00, 3.366280637959971e+00
 7.883491000000000e+00, 4.159347216118802e+00
 7.900158000000001e+00, 4.126493807066362e+00
 7.916825000000000e+00, 3.669781545290691e+00
 7.933492000000000e+00, 3.010454903646159e+00
 7.950159000000000e+00, 2.174999661854888e+00
 7.966826000000000e+00, 1.129905270658106e+00
 7.983493000000000e+00,-2.263588740284403e-02
 8.000160000000001e+00,-1.088198554422357e+00
 8.016827000000001e+00,-2.382156682075207e+00
 8.033494000000001e+00,-4.949162830137801e+00
 8.050160999999999e+00,-9.479109670891491e+00
 8.066828000000001e+00,-1.574953015435838e+01
 8.083495000000001e+00,-2.342037404538466e+01
 8.100162000000001e+00,-3.265493371112327e+01
 8.116828999999999e+00,-4.399057004015113e+01
 8.133496000000001e+00,-5.723539364776737e+01
 8.150162999999999e+00,-6.926333231550056e+01
 8.166830000000001e+00,-7.273777979432046e+01
 8.183496999999999e+00,-5.924218456689439e+01
 8.200164000000001e+00,-2.531748451488381e+01
 8.216830999999999e+00, 2.277941993130750e+01
 8.233498000000001e+00, 6.887162772386768e+01
 8.250165000000001e+00, 9.651337172709982e+01
 8.266832000000001e+00, 1.014149541824909e+02
 8.283498999999999e+00, 9.026139033276799e+01
 8.300166000000001e+00, 7.055976361316603e+01
 8.316833000000001e+00, 4.642905238803328e+01
 8.333500000000001e+00, 2.111228740555861e+01
 8.350166999999999e+00,-1.017698880232785e+00
 8.366834000000001e+00,-1.591539228530739e+01
 8.383501000000001e+00,-2.204253820190249e+01
 8.400168000000001e+00,-2.079841602055465e+01
 8.416834999999999e+00,-1.549881564062376e+01
 8.433502000000001e+00,-9.960914117764849e+00
 8.450169000000001e+00,-7.388002591889212e+00
 8.466836000000001e+00,-9.490727486581543e+00
 8.483503000000001e+00,-1.519772370769396e+01
 8.500170000000001e+00,-1.958475983710360e+01
 8.516836999999999e+00,-1.808136332137990e+01
 8.533504000000001e+00,-1.488011758376802e+01
 8.550171000000001e+00,-1.341960306214796e+01
 8.566838000000001e+00,-9.342728165187642e+00
 8.583504999999999e+00,-5.157972487617275e+00
 8.600172000000001e+00,-6.361069417648396e+00
 8.616839000000001e+00,-1.171232726037365e+01
 8.633506000000001e+00,-1.339457343301554e+01
 8.650173000000001e+00,-4.494017963356342e+00
 8.666840000000001e+00, 1.220906351137736e+01
 8.683507000000001e+00, 2.711007228846973e+01
 8.700174000000001e+00, 3.318445690481101e+01
 8.716841000000001e+00, 2.942638784130860e+01
 8.733508000000000e+00, 1.941353855037467e+01
 8.750175000000000e+00, 8.140921662356066e+00
 8.766842000000000e+00,-7.726932989199343e-01
 8.783509000000000e+00,-5.890693471672781e+00
 8.800176000000000e+00,-7.306100710027403e+00
 8.816843000000000e+00,-5.863532903689240e+00
 8.833510000000000e+00,-2.753795115102625e+00
 8.850177000000000e+00, 7.694557303983458e-01
 8.866844000000000e+00, 3.710067943676373e+00
 8.883511000000000e+00, 5.502628519614365e+00
 8.900178000000000e+00, 5.991815410346954e+00
 8.916845000000000e+00, 5.389156330224539e+00
 8.933512000000000e+00, 4.179869007733569e+00
 8.950179000000000e+00, 2.863775012004024e+00
 8.966846000000000e+00, 1.711213139754571e+00
 8.983513000000000e+00, 8.039742549272552e-01
 9.000180000000000e+00, 1.375404289694311e-01
 9.016847000000000e+00,-7.404192829560371e-01
 9.033514000000000e+00,-2.908503513256426e+00
 9.050181000000000e+00,-7.066150911064600e+00
 9.066848000000000e+00,-1.298394712563855e+01
 9.083515000000000e+00,-2.028717283261675e+01
 9.100182000000000e+00,-2.901824038529919e+01
 9.116849000000000e+00,-3.947232922824595e+01
 9.133516000000000e+00,-5.156300676005652e+01
 9.150183000000000e+00,-6.372255505644725e+01
 9.166850000000000e+00,-7.153924349449757e+01
 9.183517000000000e+00,-6.801907855536285e+01
 9.200184000000000e+00,-4.670275404969980e+01
 9.216851000000000e+00,-6.789719702597749e+00
 9.233518000000000e+00, 4.173134424024572e+01
 9.250185000000000e+00, 8.128047502263588e+01
 9.266852000000000e+00, 1.002774092365869e+02
 9.283519000000002e+00, 9.968273983631016e+01
 9.300186000000000e+00, 8.549943649978893e+01
 9.316853000000000e+00, 6.230887563837457e+01
 9.333520000000000e+00, 3.459788202892867e+01
 9.350187000000002e+00, 8.515576838806954e+00
 9.366854000000000e+00,-1.042657101353211e+01
 9.383521000000000e+00,-2.006078327382608e+01
