Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output._Main.HumanModel.BodyModel.Right.Leg.Jnt.Ankle.Vel
 3.383401000000000e+00, 1.331265581627402e-01
 3.400068000000000e+00,-1.477529265592437e-01
 3.416735000000000e+00,-6.053861063853038e-01
 3.433402000000000e+00,-1.122106234062832e+00
 3.450069000000000e+00,-1.496318348491323e+00
 3.466736000000000e+00,-1.560277973812001e+00
 3.483403000000000e+00,-1.278356405190627e+00
 3.500070000000000e+00,-7.485685057982864e-01
 3.516737000000000e+00,-1.379432734765893e-01
 3.533404000000000e+00, 3.950098656848246e-01
 3.550071000000000e+00, 7.585419718699923e-01
 3.566738000000000e+00, 9.398962710793534e-01
 3.583405000000000e+00, 9.762927677584697e-01
 3.600072000000000e+00, 9.199406109050320e-01
 3.616739000000000e+00, 8.192256228602097e-01
 3.633406000000000e+00, 7.135245968353293e-01
 3.650073000000000e+00, 6.334785185806013e-01
 3.666740000000000e+00, 6.009292330836348e-01
 3.683407000000000e+00, 6.256847215595596e-01
 3.700074000000000e+00, 7.018073791519461e-01
 3.716741000000000e+00, 8.094483567573196e-01
 3.733408000000000e+00, 9.235771216474850e-01
 3.750075000000000e+00, 1.023590573752500e+00
 3.766742000000000e+00, 1.097749679292607e+00
 3.783409000000000e+00, 1.142615475960067e+00
 3.800076000000000e+00, 1.161201652446889e+00
 3.816743000000000e+00, 1.161748516054025e+00
 3.833410000000000e+00, 1.154894078895518e+00
 3.850077000000000e+00, 1.145002082662980e+00
 3.866744000000000e+00, 1.119640057470939e+00
 3.883411000000000e+00, 1.050817343830170e+00
 3.900078000000000e+00, 9.076310764005703e-01
 3.916745000000000e+00, 6.638814101874935e-01
 3.933412000000000e+00, 2.964939445991919e-01
 3.950079000000000e+00,-2.188301812788055e-01
 3.966746000000000e+00,-9.109283158288520e-01
 3.983413000000000e+00,-1.806615507460616e+00
 4.000080000000001e+00,-2.901859770210304e+00
 4.016747000000001e+00,-4.112135639024585e+00
 4.033414000000000e+00,-5.231315775907905e+00
 4.050081000000000e+00,-5.946740962662077e+00
 4.066748000000000e+00,-5.948748744052382e+00
 4.083415000000000e+00,-5.114347632515156e+00
 4.100082000000000e+00,-3.620451716536460e+00
 4.116749000000000e+00,-1.840694713126995e+00
 4.133416000000000e+00,-1.290218129611570e-01
 4.150083000000000e+00, 1.287446587463195e+00
 4.166750000000000e+00, 2.285583156598466e+00
 4.183417000000000e+00, 2.816187552165181e+00
 4.200084000000000e+00, 2.911509516044859e+00
 4.216751000000000e+00, 2.684446371756502e+00
 4.233418000000000e+00, 2.290698612060918e+00
 4.250085000000000e+00, 1.876428945051231e+00
 4.266752000000000e+00, 1.540304516562147e+00
 4.283419000000000e+00, 1.318946325235147e+00
 4.300086000000000e+00, 1.192335929086045e+00
 4.316753000000000e+00, 1.103421724376605e+00
 4.333420000000000e+00, 9.893135442553447e-01
 4.350087000000000e+00, 8.221556851361892e-01
 4.366754000000000e+00, 6.381677470639963e-01
 4.383421000000000e+00, 4.950943187850196e-01
 4.400088000000000e+00, 3.839855533366564e-01
 4.416755000000000e+00, 2.671053161882016e-01
 4.433422000000000e+00, 1.597050724037967e-01
 4.450089000000000e+00, 5.202348868273359e-02
 4.466756000000000e+00,-1.524744180174071e-01
 4.483423000000000e+00,-5.334645065226084e-01
 4.500090000000000e+00,-1.036008116224515e+00
 4.516757000000000e+00,-1.478175953649750e+00
 4.533424000000000e+00,-1.670673646231844e+00
 4.550091000000000e+00,-1.536293054182521e+00
 4.566758000000000e+00,-1.135983703257970e+00
 4.583425000000000e+00,-6.062774263610384e-01
 4.600092000000000e+00,-7.912580144880628e-02
 4.616759000000000e+00, 3.596794828039502e-01
 4.633426000000000e+00, 6.700584742274116e-01
 4.650093000000000e+00, 8.423966954448029e-01
 4.666760000000000e+00, 8.881614244036403e-01
 4.683427000000000e+00, 8.376488779476375e-01
 4.700094000000000e+00, 7.372926996309026e-01
 4.716761000000000e+00, 6.404243842795394e-01
 4.733428000000000e+00, 5.913122824319781e-01
 4.750095000000000e+00, 6.105656096082941e-01
 4.766762000000000e+00, 6.920713736366234e-01
 4.783429000000000e+00, 8.124521594678027e-01
 4.800096000000000e+00, 9.440854942730799e-01
 4.816763000000000e+00, 1.063794912472990e+00
 4.833430000000000e+00, 1.156476573817338e+00
 4.850097000000000e+00, 1.215702110855321e+00
 4.866764000000000e+00, 1.242602809494027e+00
 4.883431000000000e+00, 1.243697538213612e+00
 4.900098000000000e+00, 1.225389531606240e+00
 4.916765000000000e+00, 1.183400753896830e+00
 4.933432000000000e+00, 1.096730226668463e+00
 4.950099000000000e+00, 9.357482486796189e-01
 4.966766000000000e+00, 6.735643800213815e-01
 4.983433000000000e+00, 2.868026424315293e-01
 5.000100000000000e+00,-2.519473443708959e-01
 5.016767000000000e+00,-9.799574884835095e-01
 5.033434000000000e+00,-1.931873174631179e+00
 5.050101000000000e+00,-3.093252304767341e+00
 5.066768000000001e+00,-4.336579741302785e+00
 5.083435000000000e+00,-5.396752710978766e+00
 5.100102000000001e+00,-5.936466987159364e+00
 5.116769000000000e+00,-5.697695953467616e+00
 5.133436000000001e+00,-4.662119151084316e+00
 5.150103000000000e+00,-3.083373863860419e+00
 5.166770000000000e+00,-1.337303420647903e+00
 5.183437000000001e+00, 2.636465628402402e-01
 5.200104000000000e+00, 1.534100609963170e+00
 5.216771000000000e+00, 2.383174984956753e+00
 5.233438000000000e+00, 2.788458847417191e+00
 5.250105000000000e+00, 2.802222020378065e+00
 5.266772000000000e+00, 2.546811736615927e+00
 5.283439000000000e+00, 2.174016032143894e+00
 5.300106000000000e+00, 1.811916561368303e+00
 5.316773000000000e+00, 1.532381149641927e+00
 5.333440000000000e+00, 1.348742727467590e+00
 5.350107000000000e+00, 1.231859358818801e+00
 5.366774000000000e+00, 1.130270802300600e+00
 5.383441000000000e+00, 9.943049446995570e-01
 5.400108000000000e+00, 8.113729364524342e-01
 5.416775000000000e+00, 6.235840043557669e-01
 5.433442000000000e+00, 4.730051890920163e-01
 5.450109000000000e+00, 3.596152139103616e-01
 5.466775999999999e+00, 2.919162452079322e-01
